# solver	iter	edge-congestion
		(s6,h6) : 0.0106687917914
		(s7,s4) : 0.388241266994
		(s7,s5) : 0.0825137875701
		(s7,s6) : 0.427082882036
		(s7,h7) : 0.00998096503576
		(s8,s5) : 0.133744587375
		(s8,s10) : 0.294478903038
		(s8,h8) : 0.0228896124496
		(s9,s3) : 0.0408368024981
		(s9,s12) : 0.407876047724
		(s9,h9) : 0.00330938440288
		(s10,s8) : 0.280719279073
		(s10,s11) : 0.292481419544
		(s10,h10) : 0.00871638459905
		(s11,s4) : 0.323114401882
		(s11,s10) : 0.147839696137
		(s11,h11) : 0.0302170933003
		(s12,s2) : 0.
		(s12,s9) : 0.0341081951286
		(s12,h12) : 0.0412995691102
		(h1,s1) : 0.00424746975727
		(h2,s2) : 0.00135807102983
		(h3,s3) : 0.000312447247955
		(h4,s4) : 0.00452636125301
		(h5,s5) : 0.0652620713574
		(h6,s6) : 0.0604489569094
		(h7,s7) : 0.00953002833726
		(h8,s8) : 0.00162571076128
		(h9,s9) : 0.00498741015722
		(h10,s10) : 0.005299356503
		(h11,s11) : 0.0197533102396
		(h12,s12) : 0.003641884415
mcf	21	
		(s1,s2) : 0.0404302958004
		(s1,h1) : 0.00787648602886
		(s2,s1) : 0.0786458642437
		(s2,s5) : 0.0171366181754
		(s2,s6) : 0.0666561175337
		(s2,s12) : 0.
		(s2,h2) : 0.00487815041229
		(s3,s6) : 0.00145490718195
		(s3,s9) : 0.413155556528
		(s3,h3) : 0.0291817561285
		(s4,s7) : 0.401601656925
		(s4,s10) : 0.159937123126
		(s4,s11) : 0.173941570601
		(s4,h4) : 0.00613726904009
		(s5,s2) : 0.161595472859
		(s5,s7) : 0.0907935143985
		(s5,s8) : 0.550419122687
		(s5,h5) : 0.00240936495569
		(s6,s2) : 0.0221555034984
		(s6,s3) : 0.665604235013
		(s6,s7) : 0.262893977081
		(s6,h6) : 0.0101933275065
		(s7,s4) : 0.281112532923
		(s7,s5) : 0.0576743233101
		(s7,s6) : 0.415856392303
		(s7,h7) : 0.0094482925671
		(s8,s5) : 0.129145031278
		(s8,s10) : 0.414936915718
		(s8,h8) : 0.0216708450046
		(s9,s3) : 0.0385804031198
		(s9,s12) : 0.421067403174
		(s9,h9) : 0.00318256421226
		(s10,s4) : 0.00301816775663
		(s10,s8) : 0.181676404731
		(s10,s11) : 0.439502146656
		(s10,h10) : 0.00825182480629
		(s11,s4) : 0.463746064235
		(s11,s10) : 0.0493032580349
		(s11,h11) : 0.0286139864383
		(s12,s2) : 0.
		(s12,s9) : 0.0322183510564
		(s12,h12) : 0.042536457855
		(h1,s1) : 0.00401157773123
		(h2,s2) : 0.00128265796758
		(h3,s3) : 0.000291892128267
		(h4,s4) : 0.00469953813036
		(h5,s5) : 0.0616395899296
		(h6,s6) : 0.0566413555231
		(h7,s7) : 0.00900117048286
		(h8,s8) : 0.00268493816101
		(h9,s9) : 0.00464335993634
		(h10,s10) : 0.00808855817669
		(h11,s11) : 0.0185081812337
		(h12,s12) : 0.00344065549335
mcf	22	
		(s1,s2) : 0.0384983778815
		(s1,h1) : 0.00845334259951
		(s2,s1) : 0.0844057567944
		(s2,s5) : 0.017487082512
		(s2,s6) : 0.0747963900102
		(s2,s12) : 0.
		(s2,h2) : 0.00521332850002
		(s3,s6) : 0.00193529529456
		(s3,s9) : 0.431355012951
		(s3,h3) : 0.0312025445905
		(s4,s7) : 0.420048945837
		(s4,s10) : 0.171365103825
		(s4,s11) : 0.185160722802
		(s4,h4) : 0.00656348240505
		(s5,s2) : 0.183429166342
		(s5,s7) : 0.103101810096
		(s5,s8) : 0.587711083781
		(s5,h5) : 0.00256594563102
		(s6,s2) : 0.0190333525046
		(s6,s3) : 0.70068233271
		(s6,s7) : 0.279695430778
		(s6,h6) : 0.0119424407374
		(s7,s4) : 0.300689588592
		(s7,s5) : 0.0693871612683
		(s7,s6) : 0.432689619399
		(s7,h7) : 0.0101017878597
		(s8,s5) : 0.138272537224
		(s8,s10) : 0.430879993495
		(s8,h8) : 0.0231632668371
		(s9,s3) : 0.041392377609
		(s9,s12) : 0.440080985001
		(s9,h9) : 0.00340342538621
		(s10,s4) : 0.00100444646329
		(s10,s8) : 0.194427064483
		(s10,s11) : 0.460205402746
		(s10,h10) : 0.00882346567188
		(s11,s4) : 0.487641471942
		(s11,s10) : 0.0525462325245
		(s11,h11) : 0.0305920565628
		(s12,s2) : 0.
		(s12,s9) : 0.0345666204867
		(s12,h12) : 0.044476031918
		(h1,s1) : 0.00382021320036
		(h2,s2) : 0.00139092777055
		(h3,s3) : 0.000385450243848
		(h4,s4) : 0.00507323616193
		(h5,s5) : 0.0667836699516
		(h6,s6) : 0.0607697221002
		(h7,s7) : 0.0097613806001
		(h8,s8) : 0.00166505990233
		(h9,s9) : 0.00498280387983
		(h10,s10) : 0.00872912843438
		(h11,s11) : 0.0199972604231
		(h12,s12) : 0.00369455930135
mcf	23	
		(s1,s2) : 0.0391127389735
		(s1,h1) : 0.0085741746919
		(s2,s1) : 0.0856119337287
		(s2,s5) : 0.00951092286938
		(s2,s6) : 0.0836275918361
		(s2,s12) : 0.
		(s2,h2) : 0.00518261334418
		(s3,s6) : 0.00190618525856
		(s3,s9) : 0.448474042333
		(s3,h3) : 0.0316570709774
		(s4,s7) : 0.435490550215
		(s4,s10) : 0.167795334607
		(s4,s11) : 0.189464486557
		(s4,h4) : 0.006673359507
		(s5,s2) : 0.185754457846
		(s5,s7) : 0.0996133602781
		(s5,s8) : 0.597549639517
		(s5,h5) : 0.00259656025517
		(s6,s2) : 0.0195983895965
		(s6,s3) : 0.72180133065
		(s6,s7) : 0.291586149811
		(s6,h6) : 0.0120902609512
		(s7,s4) : 0.304907081579
		(s7,s5) : 0.0744479569092
		(s7,s6) : 0.44828455534
		(s7,h7) : 0.0102417645487
		(s8,s5) : 0.139243542517
		(s8,s10) : 0.449737912761
		(s8,h8) : 0.0234973500037
		(s9,s3) : 0.0420874930026
		(s9,s12) : 0.457309674582
		(s9,h9) : 0.00345291429989
		(s10,s4) : 0.0022712150196
		(s10,s8) : 0.194949876813
		(s10,s11) : 0.477092239023
		(s10,h10) : 0.00894487623491
		(s11,s4) : 0.504769506974
		(s11,s10) : 0.0557203532619
		(s11,h11) : 0.031001428272
		(s12,s2) : 0.
		(s12,s9) : 0.0351471087648
		(s12,h12) : 0.0461940815366
		(h1,s1) : 0.00388115181441
		(h2,s2) : 0.00141428606402
		(h3,s3) : 0.000379832589717
		(h4,s4) : 0.00453895321202
		(h5,s5) : 0.0678549554807
		(h6,s6) : 0.0617617553517
		(h7,s7) : 0.00991834417552
		(h8,s8) : 0.0029456523992
		(h9,s9) : 0.00506640934731
		(h10,s10) : 0.00887205577019
		(h11,s11) : 0.0203237157936
		(h12,s12) : 0.00375636200374
raeke	0	
		(s1,s2) : 0.066738556908
		(s1,h1) : 0.0102890554208
		(s2,s1) : 0.102890554208
		(s2,s5) : 0.150920456311
		(s2,s6) : 0.135157683418
		(s2,s12) : 0.683682754912
		(s2,h2) : 0.00553204656277
		(s3,s6) : 0.0687346828408
		(s3,s9) : 0.345505780381
		(s3,h3) : 0.0287573183411
		(s4,s7) : 0.162435995318
		(s4,s10) : 0.140117317798
		(s4,s11) : 0.175146143347
		(s4,h4) : 0.00757752233719
		(s5,s2) : 0.586071313036
		(s5,s7) : 0.521618222107
		(s5,s8) : 0.346724214274
		(s5,h5) : 0.00236598576831
		(s6,s2) : 0.338500693054
		(s6,s3) : 0.545669106791
		(s6,s7) : 0.24079837973
		(s6,h6) : 0.013062918608
		(s7,s4) : 0.32191740931
		(s7,s5) : 0.156596093936
		(s7,s6) : 0.485595141129
		(s7,h7) : 0.0115522072084
		(s8,s5) : 0.122397717567
		(s8,s10) : 0.194223053414
		(s8,h8) : 0.0251570757543
		(s9,s3) : 0.153008452657
		(s9,s12) : 0.379650901404
		(s9,h9) : 0.00286420244751
		(s10,s4) : 0.0718141158712
		(s10,s8) : 0.19634800416
		(s10,s11) : 0.180670732219
		(s10,h10) : 0.0095730180579
		(s11,s4) : 0.116079311952
		(s11,s10) : 0.127855055525
		(s11,h11) : 0.0313026272414
		(s12,s2) : 0.114850129719
		(s12,s9) : 0.134231269791
		(s12,h12) : 0.0964528237347
		(h1,s1) : 0.0066738556908
		(h2,s2) : 0.00218112217588
		(h3,s3) : 0.000313608718478
		(h4,s4) : 0.0043663842702
		(h5,s5) : 0.104815933929
		(h6,s6) : 0.0566109858267
		(h7,s7) : 0.0154778119304
		(h8,s8) : 0.00251193100907
		(h9,s9) : 0.00815643283643
		(h10,s10) : 0.00823676060922
		(h11,s11) : 0.0201143764324
		(h12,s12) : 0.0150275980541
raeke	1	
		(s1,s2) : 0.0709844327245
		(s1,h1) : 0.0100369671237
		(s2,s1) : 0.100369671237
		(s2,s5) : 0.146927343161
		(s2,s6) : 0.133086941134
		(s2,s12) : 0.671680857836
		(s2,h2) : 0.00663896639985
		(s3,s6) : 0.0670775706205
		(s3,s9) : 0.34270025957
		(s3,h3) : 0.0281115997728
		(s4,s7) : 0.160340622378
		(s4,s10) : 0.137869974473
		(s4,s11) : 0.171683864861
		(s4,h4) : 0.00739921953067
		(s5,s2) : 0.578979053063
		(s5,s7) : 0.504019576018
		(s5,s8) : 0.338134236028
		(s5,h5) : 0.00229969730711
		(s6,s2) : 0.334266478549
		(s6,s3) : 0.537989956472
		(s6,s7) : 0.231440634229
		(s6,h6) : 0.0127948576536
		(s7,s4) : 0.314044807549
		(s7,s5) : 0.154284260338
		(s7,s6) : 0.479318809357
		(s7,h7) : 0.00999025357441
		(s8,s5) : 0.120756239136
		(s8,s10) : 0.187923894846
		(s8,h8) : 0.0246415994714
		(s9,s3) : 0.149124380681
		(s9,s12) : 0.372358158082
		(s9,h9) : 0.00349106025624
		(s10,s4) : 0.07058295945
		(s10,s8) : 0.195712880133
		(s10,s11) : 0.177423586643
		(s10,h10) : 0.00933358449129
		(s11,s4) : 0.112918173281
		(s11,s10) : 0.12407308666
		(s11,h11) : 0.0306670750399
		(s12,s2) : 0.113048191346
		(s12,s9) : 0.134343591402
		(s12,h12) : 0.0943690645159
		(h1,s1) : 0.00709844327245
		(h2,s2) : 0.0021176321684
		(h3,s3) : 0.000377949076551
		(h4,s4) : 0.00463407167387
		(h5,s5) : 0.102216199555
		(h6,s6) : 0.0552162324674
		(h7,s7) : 0.0151749580363
		(h8,s8) : 0.00212490125353
		(h9,s9) : 0.00793492903528
		(h10,s10) : 0.008718831516
		(h11,s11) : 0.0194554558835
		(h12,s12) : 0.014704341199
raeke	2	
		(s1,s2) : 0.0671409076404
		(s1,h1) : 0.00841352610821
		(s2,s1) : 0.0841352610821
		(s2,s5) : 0.088122728254
		(s2,s6) : 0.150088272649
		(s2,s12) : 0.
		(s2,h2) : 0.00656242478812
		(s3,s6) : 0.141484647024
		(s3,s9) : 0.73862983379
		(s3,h3) : 0.0276650305882
		(s4,s7) : 0.224038361717
		(s4,s10) : 0.141201237711
		(s4,s11) : 0.188085297088
		(s4,h4) : 0.00736667698578
		(s5,s2) : 0.181269663819
		(s5,s7) : 0.751993519146
		(s5,s8) : 0.303603811511
		(s5,h5) : 0.0022495090117
		(s6,s2) : 0.144165221367
		(s6,s3) : 0.979977684948
		(s6,s7) : 0.262702214994
		(s6,h6) : 0.0126730361233
		(s7,s4) : 0.344845712412
		(s7,s5) : 0.0997557421215
		(s7,s6) : 0.842847794441
		(s7,h7) : 0.00992537368319
		(s8,s5) : 0.0485754283986
		(s8,s10) : 0.163743591173
		(s8,h8) : 0.0244505435095
		(s9,s3) : 0.17915530423
		(s9,s12) : 0.743195777701
		(s9,h9) : 0.00346987169949
		(s10,s4) : 0.0797168742326
		(s10,s8) : 0.132572632489
		(s10,s11) : 0.169529971454
		(s10,h10) : 0.00928273102226
		(s11,s4) : 0.159774399213
		(s11,s10) : 0.0869535287707
		(s11,h11) : 0.0304387164383
		(s12,s2) : 0.
		(s12,s9) : 0.136482546369
		(s12,h12) : 0.074381111276
		(h1,s1) : 0.00671409076404
		(h2,s2) : 0.00198267592818
		(h3,s3) : 0.000261858715895
		(h4,s4) : 0.00435919347764
		(h5,s5) : 0.102108344065
		(h6,s6) : 0.0551297597653
		(h7,s7) : 0.0151592956127
		(h8,s8) : 0.00196931130319
		(h9,s9) : 0.0086208306197
		(h10,s10) : 0.00821740808086
		(h11,s11) : 0.0193618872699
		(h12,s12) : 0.0138141386811
raeke	3	
		(s1,s2) : 0.0589027428158
		(s1,h1) : 0.00734889676765
		(s2,s1) : 0.0734889676765
		(s2,s5) : 0.0815029796565
		(s2,s6) : 0.134319120639
		(s2,s12) : 0.
		(s2,h2) : 0.00571883452586
		(s3,s6) : 0.124090429149
		(s3,s9) : 0.763758195446
		(s3,h3) : 0.0240691672734
		(s4,s7) : 0.198948392539
		(s4,s10) : 0.123815703093
		(s4,s11) : 0.164429259601
		(s4,h4) : 0.00643245455784
		(s5,s2) : 0.158629674288
		(s5,s7) : 0.664407807707
		(s5,s8) : 0.266291030752
		(s5,h5) : 0.00233285997107
		(s6,s2) : 0.128527711018
		(s6,s3) : 0.975755168604
		(s6,s7) : 0.239043320098
		(s6,h6) : 0.0110175020815
		(s7,s4) : 0.301571238004
		(s7,s5) : 0.0890317097409
		(s7,s6) : 0.733392334543
		(s7,h7) : 0.01070606153
		(s8,s5) : 0.0465165641411
		(s8,s10) : 0.146669217627
		(s8,h8) : 0.0212888744642
		(s9,s3) : 0.156101846966
		(s9,s12) : 0.764187669146
		(s9,h9) : 0.0030361387042
		(s10,s4) : 0.0723617018447
		(s10,s8) : 0.116543684699
		(s10,s11) : 0.148455172906
		(s10,h10) : 0.0082812103013
		(s11,s4) : 0.140099560443
		(s11,s10) : 0.0770956906567
		(s11,h11) : 0.0266025710373
		(s12,s2) : 0.
		(s12,s9) : 0.120686142865
		(s12,h12) : 0.07635043261
		(h1,s1) : 0.00589027428158
		(h2,s2) : 0.00217968068233
		(h3,s3) : 0.000230129101417
		(h4,s4) : 0.00383018291943
		(h5,s5) : 0.0894013474802
		(h6,s6) : 0.0494584158257
		(h7,s7) : 0.0131810895156
		(h8,s8) : 0.00224145766461
		(h9,s9) : 0.00711993297016
		(h10,s10) : 0.00721021055743
		(h11,s11) : 0.0170440111383
		(h12,s12) : 0.0122161899303
raeke	4	
		(s1,s2) : 0.0527615381616
		(s1,h1) : 0.00621922505639
		(s2,s1) : 0.0621922505639
		(s2,s5) : 0.073639774376
		(s2,s6) : 0.119203746423
		(s2,s12) : 0.
		(s2,h2) : 0.00514915440565
		(s3,s6) : 0.11207666463
		(s3,s9) : 0.711899147521
		(s3,h3) : 0.0216765759763
		(s4,s7) : 0.178004373043
		(s4,s10) : 0.111505174459
		(s4,s11) : 0.14827890839
		(s4,h4) : 0.0054689769223
		(s5,s2) : 0.139203200665
		(s5,s7) : 0.594876956643
		(s5,s8) : 0.238497373619
		(s5,h5) : 0.002316404236
		(s6,s2) : 0.1138731309
		(s6,s3) : 0.902710658316
		(s6,s7) : 0.216571792575
		(s6,h6) : 0.00932194673923
		(s7,s4) : 0.26994236778
		(s7,s5) : 0.0810056457882
		(s7,s6) : 0.655087737389
		(s7,h7) : 0.00982396563051
		(s8,s5) : 0.0418150349761
		(s8,s10) : 0.130971790546
		(s8,h8) : 0.0191632154353
		(s9,s3) : 0.141307679439
		(s9,s12) : 0.711988261635
		(s9,h9) : 0.00273532878792
		(s10,s4) : 0.0639595347206
		(s10,s8) : 0.104685460624
		(s10,s11) : 0.133153496159
		(s10,h10) : 0.00745642244265
		(s11,s4) : 0.125015609282
		(s11,s10) : 0.0689911415566
		(s11,h11) : 0.0239557564441
		(s12,s2) : 0.
		(s12,s9) : 0.109870015562
		(s12,h12) : 0.0711117537968
		(h1,s1) : 0.00527615381616
		(h2,s2) : 0.00198762433078
		(h3,s3) : 0.00020553714599
		(h4,s4) : 0.00342988424837
		(h5,s5) : 0.079784509824
		(h6,s6) : 0.0443824828241
		(h7,s7) : 0.0117665728149
		(h8,s8) : 0.00204926538719
		(h9,s9) : 0.00636531949819
		(h10,s10) : 0.0064454745304
		(h11,s11) : 0.0152225241019
		(h12,s12) : 0.0111220202435
raeke	5	
		(s1,s2) : 0.0559792359781
		(s1,h1) : 0.00833040734849
		(s2,s1) : 0.0833040734849
		(s2,s5) : 0.0779521283356
		(s2,s6) : 0.127283325021
		(s2,s12) : 0.
		(s2,h2) : 0.00442625117467
		(s3,s6) : 0.120123533406
		(s3,s9) : 0.760608980246
		(s3,h3) : 0.0233224432042
		(s4,s7) : 0.190824269679
		(s4,s10) : 0.117300030239
		(s4,s11) : 0.159057810295
		(s4,h4) : 0.00588491869655
		(s5,s2) : 0.15149706916
		(s5,s7) : 0.637389578688
		(s5,s8) : 0.249798761237
		(s5,h5) : 0.0024927538563
		(s6,s2) : 0.124493251472
		(s6,s3) : 0.965776326635
		(s6,s7) : 0.230372735317
		(s6,h6) : 0.0100314703007
		(s7,s4) : 0.287656840166
		(s7,s5) : 0.0852838442952
		(s7,s6) : 0.702747784312
		(s7,h7) : 0.0105712159376
		(s8,s5) : 0.0454080178061
		(s8,s10) : 0.14090702605
		(s8,h8) : 0.0194989698322
		(s9,s3) : 0.151454436688
		(s9,s12) : 0.766168523661
		(s9,h9) : 0.002323571069
		(s10,s4) : 0.0685237008617
		(s10,s8) : 0.108668856261
		(s10,s11) : 0.143280201862
		(s10,h10) : 0.00802348583206
		(s11,s4) : 0.133955676419
		(s11,s10) : 0.0731133903134
		(s11,h11) : 0.0257779863019
		(s12,s2) : 0.
		(s12,s9) : 0.117034006152
		(s12,h12) : 0.0765222225564
		(h1,s1) : 0.00559792359781
		(h2,s2) : 0.00213909928436
		(h3,s3) : 0.00024347512066
		(h4,s4) : 0.00366846695859
		(h5,s5) : 0.0853431913363
		(h6,s6) : 0.0474889912579
		(h7,s7) : 0.0125852529326
		(h8,s8) : 0.00220421843034
		(h9,s9) : 0.00683472978383
		(h10,s10) : 0.00689142055688
		(h11,s11) : 0.0162612098354
		(h12,s12) : 0.0118501210503
raeke	6	
		(s1,s2) : 0.050856154007
		(s1,h1) : 0.00778186974588
		(s2,s1) : 0.0778186974588
		(s2,s5) : 0.0708581092754
		(s2,s6) : 0.11673243916
		(s2,s12) : 0.
		(s2,h2) : 0.00405422059054
		(s3,s6) : 0.109316167033
		(s3,s9) : 0.697416997022
		(s3,h3) : 0.021347557081
		(s4,s7) : 0.17352255257
		(s4,s10) : 0.107321932411
		(s4,s11) : 0.145549207184
		(s4,h4) : 0.00551063408371
		(s5,s2) : 0.140265168837
		(s5,s7) : 0.591127956881
		(s5,s8) : 0.23003105184
		(s5,h5) : 0.00226300945031
		(s6,s2) : 0.114230596071
		(s6,s3) : 0.885531831153
		(s6,s7) : 0.209654577187
		(s6,h6) : 0.00920750246866
		(s7,s4) : 0.264087211036
		(s7,s5) : 0.0776019494358
		(s7,s6) : 0.647382217455
		(s7,h7) : 0.00968701067908
		(s8,s5) : 0.0413552150036
		(s8,s10) : 0.130029035221
		(s8,h8) : 0.0178659471062
		(s9,s3) : 0.137850934874
		(s9,s12) : 0.702240346801
		(s9,h9) : 0.00212759039207
		(s10,s4) : 0.0628519332722
		(s10,s8) : 0.0992462774565
		(s10,s11) : 0.131565436184
		(s10,h10) : 0.00735048999973
		(s11,s4) : 0.121945166131
		(s11,s10) : 0.0667240361736
		(s11,h11) : 0.0236248833522
		(s12,s2) : 0.
		(s12,s9) : 0.106517389681
		(s12,h12) : 0.0701370559779
		(h1,s1) : 0.0050856154007
		(h2,s2) : 0.00194495116826
		(h3,s3) : 0.000205986045401
		(h4,s4) : 0.00333326967103
		(h5,s5) : 0.0792843039569
		(h6,s6) : 0.0431819580648
		(h7,s7) : 0.0114438760894
		(h8,s8) : 0.00200442439056
		(h9,s9) : 0.00621367325834
		(h10,s10) : 0.0062663724899
		(h11,s11) : 0.0147895328629
		(h12,s12) : 0.0107849139621
raeke	7	
		(s1,s2) : 0.0510376321121
		(s1,h1) : 0.00783736754149
		(s2,s1) : 0.0783736754149
		(s2,s5) : 0.0687012164477
		(s2,s6) : 0.11436013703
		(s2,s12) : 0.
		(s2,h2) : 0.0044722184199
		(s3,s6) : 0.108690116189
		(s3,s9) : 0.704097603523
		(s3,h3) : 0.0215051553126
		(s4,s7) : 0.172507139643
		(s4,s10) : 0.109075590736
		(s4,s11) : 0.146817087543
		(s4,h4) : 0.00555213199483
		(s5,s2) : 0.142755403121
		(s5,s7) : 0.588172888704
		(s5,s8) : 0.233062781062
		(s5,h5) : 0.00215367436334
		(s6,s2) : 0.116096478838
		(s6,s3) : 0.893539605238
		(s6,s7) : 0.204640742184
		(s6,h6) : 0.00926851499141
		(s7,s4) : 0.267099157803
		(s7,s5) : 0.0787102606302
		(s7,s6) : 0.654868892295
		(s7,h7) : 0.00777989707718
		(s8,s5) : 0.0408232623131
		(s8,s10) : 0.129920661194
		(s8,h8) : 0.0183939552627
		(s9,s3) : 0.137502750464
		(s9,s12) : 0.707166691629
		(s9,h9) : 0.0023535680715
		(s10,s4) : 0.0619304576432
		(s10,s8) : 0.100844564025
		(s10,s11) : 0.132406908535
		(s10,h10) : 0.0074052252908
		(s11,s4) : 0.122221427633
		(s11,s10) : 0.0669764111991
		(s11,h11) : 0.023798686414
		(s12,s2) : 0.
		(s12,s9) : 0.106534518872
		(s12,h12) : 0.0706277768829
		(h1,s1) : 0.00510376321121
		(h2,s2) : 0.00152886380943
		(h3,s3) : 0.000206477177043
		(h4,s4) : 0.0033395732246
		(h5,s5) : 0.0795886122875
		(h6,s6) : 0.0432823402863
		(h7,s7) : 0.0115987883364
		(h8,s8) : 0.00200456810714
		(h9,s9) : 0.00623016256028
		(h10,s10) : 0.00628278134599
		(h11,s11) : 0.0148053516493
		(h12,s12) : 0.0107854473362
raeke	8	
		(s1,s2) : 0.0542202724426
		(s1,h1) : 0.00828559753506
		(s2,s1) : 0.0828559753506
		(s2,s5) : 0.0741661491785
		(s2,s6) : 0.120997421254
		(s2,s12) : 0.
		(s2,h2) : 0.00444086023779
		(s3,s6) : 0.116610677124
		(s3,s9) : 0.744443985154
		(s3,h3) : 0.0227244256178
		(s4,s7) : 0.182707255554
		(s4,s10) : 0.116333479567
		(s4,s11) : 0.158094740836
		(s4,h4) : 0.00586958984032
		(s5,s2) : 0.149502281282
		(s5,s7) : 0.622526473492
		(s5,s8) : 0.248050399606
		(s5,h5) : 0.00277112329118
		(s6,s2) : 0.122536226845
		(s6,s3) : 0.944192271007
		(s6,s7) : 0.220258532055
		(s6,h6) : 0.00980051995157
		(s7,s4) : 0.286028574124
		(s7,s5) : 0.0860798248984
		(s7,s6) : 0.691459965707
		(s7,h7) : 0.00822500516908
		(s8,s5) : 0.0437919584383
		(s8,s10) : 0.139072525205
		(s8,h8) : 0.0194448775398
		(s9,s3) : 0.146593855991
		(s9,s12) : 0.747674398425
		(s9,h9) : 0.00248842449682
		(s10,s4) : 0.0656941968097
		(s10,s8) : 0.107162467705
		(s10,s11) : 0.142679894586
		(s10,h10) : 0.007828512589
		(s11,s4) : 0.129364057658
		(s11,s10) : 0.0711313444159
		(s11,h11) : 0.0257129232188
		(s12,s2) : 0.
		(s12,s9) : 0.113561183794
		(s12,h12) : 0.0746739571838
		(h1,s1) : 0.00542202724426
		(h2,s2) : 0.00162644669618
		(h3,s3) : 0.000308934715645
		(h4,s4) : 0.00355144925794
		(h5,s5) : 0.0842260384975
		(h6,s6) : 0.0459926156719
		(h7,s7) : 0.012332630443
		(h8,s8) : 0.00213253029826
		(h9,s9) : 0.00661532394408
		(h10,s10) : 0.00668230793611
		(h11,s11) : 0.0156948078688
		(h12,s12) : 0.0114976356463
raeke	9	
		(s1,s2) : 0.0565310677828
		(s1,h1) : 0.00684456707068
		(s2,s1) : 0.0684456707068
		(s2,s5) : 0.0780011658372
		(s2,s6) : 0.127770939367
		(s2,s12) : 0.
		(s2,h2) : 0.00463659362342
		(s3,s6) : 0.119691362747
		(s3,s9) : 0.766549692574
		(s3,h3) : 0.0237392557395
		(s4,s7) : 0.193100504212
		(s4,s10) : 0.119462238503
		(s4,s11) : 0.163949808276
		(s4,h4) : 0.00613612995344
		(s5,s2) : 0.148063315584
		(s5,s7) : 0.64973379306
		(s5,s8) : 0.257151925651
		(s5,h5) : 0.00290408116639
		(s6,s2) : 0.118520696624
		(s6,s3) : 0.974990984084
		(s6,s7) : 0.230274002093
		(s6,h6) : 0.0102541155483
		(s7,s4) : 0.295640199816
		(s7,s5) : 0.0878023490859
		(s7,s6) : 0.719493585982
		(s7,h7) : 0.00940297739227
		(s8,s5) : 0.0460135956053
		(s8,s10) : 0.144313246071
		(s8,h8) : 0.0203037409125
		(s9,s3) : 0.150677070987
		(s9,s12) : 0.769900985284
		(s9,h9) : 0.00260039248658
		(s10,s4) : 0.0696579700086
		(s10,s8) : 0.11141114717
		(s10,s11) : 0.148974094972
		(s10,h10) : 0.00769725048962
		(s11,s4) : 0.136649943117
		(s11,s10) : 0.0734788996398
		(s11,h11) : 0.0268280618137
		(s12,s2) : 0.
		(s12,s9) : 0.116721119541
		(s12,h12) : 0.0769125376716
		(h1,s1) : 0.00565310677828
		(h2,s2) : 0.00184986341074
		(h3,s3) : 0.000366112155178
		(h4,s4) : 0.00367331775687
		(h5,s5) : 0.0870604851826
		(h6,s6) : 0.0475353168866
		(h7,s7) : 0.0126993163367
		(h8,s8) : 0.00239891054673
		(h9,s9) : 0.00684139397163
		(h10,s10) : 0.00692755097698
		(h11,s11) : 0.0165585622642
		(h12,s12) : 0.0118155541001
raeke	10	
		(s1,s2) : 0.0574185397575
		(s1,h1) : 0.00694203758265
		(s2,s1) : 0.0694203758265
		(s2,s5) : 0.0782969288086
		(s2,s6) : 0.129732245373
		(s2,s12) : 0.
		(s2,h2) : 0.00470562312759
		(s3,s6) : 0.120540748501
		(s3,s9) : 0.759603739906
		(s3,h3) : 0.0246119266251
		(s4,s7) : 0.195435062914
		(s4,s10) : 0.121266252228
		(s4,s11) : 0.16634354149
		(s4,h4) : 0.00622409298019
		(s5,s2) : 0.150996698182
		(s5,s7) : 0.657803961613
		(s5,s8) : 0.260689077978
		(s5,h5) : 0.00294213862567
		(s6,s2) : 0.119901392772
		(s6,s3) : 0.975757531513
		(s6,s7) : 0.231484510296
		(s6,h6) : 0.0103956409166
		(s7,s4) : 0.300052249707
		(s7,s5) : 0.0891844304357
		(s7,s6) : 0.732120225686
		(s7,h7) : 0.0089527428079
		(s8,s5) : 0.045891792196
		(s8,s10) : 0.145540824984
		(s8,h8) : 0.0206099562611
		(s9,s3) : 0.153099528874
		(s9,s12) : 0.763250025343
		(s9,h9) : 0.0026374310484
		(s10,s4) : 0.0700866281343
		(s10,s8) : 0.113087159864
		(s10,s11) : 0.151004228277
		(s10,h10) : 0.00780683125058
		(s11,s4) : 0.138670835721
		(s11,s10) : 0.0746067213774
		(s11,h11) : 0.0272070689101
		(s12,s2) : 0.
		(s12,s9) : 0.118581837012
		(s12,h12) : 0.0762656582334
		(h1,s1) : 0.00574185397575
		(h2,s2) : 0.00175560270722
		(h3,s3) : 0.000299111895174
		(h4,s4) : 0.00372947923992
		(h5,s5) : 0.0883946798828
		(h6,s6) : 0.048279994158
		(h7,s7) : 0.01293441778
		(h8,s8) : 0.00229305141156
		(h9,s9) : 0.00695130488537
		(h10,s10) : 0.00703370179659
		(h11,s11) : 0.0168102158646
		(h12,s12) : 0.0120025719602
raeke	11	
		(s1,s2) : 0.0580234414337
		(s1,h1) : 0.00771697877151
		(s2,s1) : 0.0771697877151
		(s2,s5) : 0.0779812499381
		(s2,s6) : 0.131949315305
		(s2,s12) : 0.
		(s2,h2) : 0.00476576336778
		(s3,s6) : 0.121814841512
		(s3,s9) : 0.757650542877
