# solver	iter	edge-congestion
		(h6,s6) : 0.07037365369
		(h7,s7) : 0.0252994900544
		(h8,s8) : 0.0820702758633
		(h9,s9) : 0.122220856307
		(h10,s10) : 0.00690424104943
		(h11,s11) : 0.0294312596216
		(h12,s12) : 0.177916912927
ksp	5	
		(s1,s2) : 0.0149367965395
		(s1,h1) : 0.00285677447309
		(s2,s1) : 0.0285025022476
		(s2,s5) : 0.612749294411
		(s2,s6) : 0.481215579851
		(s2,s12) : 0.0890890845112
		(s2,h2) : 0.0388417041265
		(s3,s6) : 0.99764566701
		(s3,s9) : 0.59815667919
		(s3,h3) : 0.0467732920304
		(s4,s7) : 0.929817232816
		(s4,s10) : 0.539363083849
		(s4,s11) : 0.356744906702
		(s4,h4) : 0.0175437215319
		(s5,s2) : 1.
		(s5,s7) : 0.578236506762
		(s5,s8) : 0.632015453344
		(s5,h5) : 0.0225647305274
		(s6,s2) : 0.832410049714
		(s6,s3) : 0.834645796358
		(s6,s7) : 1.
		(s6,h6) : 0.0357915228607
		(s7,s4) : 0.807813950299
		(s7,s5) : 0.702138668589
		(s7,s6) : 1.
		(s7,h7) : 0.0167621059858
		(s8,s5) : 0.994753570287
		(s8,s10) : 0.692622124622
		(s8,h8) : 0.0471138048074
		(s9,s3) : 1.
		(s9,s12) : 0.918847461736
		(s9,h9) : 0.0364453212115
		(s10,s4) : 0.477640228149
		(s10,s8) : 0.792552565125
		(s10,s11) : 0.327155798195
		(s10,h10) : 0.00794361560439
		(s11,s4) : 0.385892043759
		(s11,s10) : 0.379141817841
		(s11,h11) : 0.0225559261469
		(s12,s2) : 0.1
		(s12,s9) : 0.520478828627
		(s12,h12) : 0.0314768729316
		(h1,s1) : 0.00149367965395
		(h2,s2) : 0.0493529960932
		(h3,s3) : 0.030204586221
		(h4,s4) : 0.0327844278227
		(h5,s5) : 0.0406281601516
		(h6,s6) : 0.074146773794
		(h7,s7) : 0.0266534941784
		(h8,s8) : 0.0768378551228
		(h9,s9) : 0.119667407216
		(h10,s10) : 0.00643090424928
		(h11,s11) : 0.0305824808128
		(h12,s12) : 0.164260547873
ksp	6	
		(s1,s2) : 0.0146890514284
		(s1,h1) : 0.00255073723152
		(s2,s1) : 0.0254512321309
		(s2,s5) : 0.672804005998
		(s2,s6) : 0.5168112666
		(s2,s12) : 0.089179314727
		(s2,h2) : 0.0401235756512
		(s3,s6) : 0.999088811735
		(s3,s9) : 0.612350003628
		(s3,h3) : 0.0468714668302
		(s4,s7) : 0.974976869064
		(s4,s10) : 0.552503538061
		(s4,s11) : 0.369784177832
		(s4,h4) : 0.0190580025409
		(s5,s2) : 1.
		(s5,s7) : 0.598423688276
		(s5,s8) : 0.684141906609
		(s5,h5) : 0.0232570821005
		(s6,s2) : 0.857166606882
		(s6,s3) : 0.84056293077
		(s6,s7) : 1.
		(s6,h6) : 0.0380252188504
		(s7,s4) : 0.823918970226
		(s7,s5) : 0.706121640106
		(s7,s6) : 1.
		(s7,h7) : 0.016584402637
		(s8,s5) : 0.99708215122
		(s8,s10) : 0.716862555771
		(s8,h8) : 0.0521467665086
		(s9,s3) : 1.
		(s9,s12) : 0.945674058768
		(s9,h9) : 0.0363523284356
		(s10,s4) : 0.497417044358
		(s10,s8) : 0.829974929931
		(s10,s11) : 0.349616396948
		(s10,h10) : 0.00863024435559
		(s11,s4) : 0.387264312861
		(s11,s10) : 0.379121906652
		(s11,h11) : 0.022003953432
		(s12,s2) : 0.1
		(s12,s9) : 0.506055972556
		(s12,h12) : 0.0299564426819
		(h1,s1) : 0.00146890514284
		(h2,s2) : 0.0576568510344
		(h3,s3) : 0.0327634643704
		(h4,s4) : 0.0380904294234
		(h5,s5) : 0.0406006799473
		(h6,s6) : 0.0825683738185
		(h7,s7) : 0.0262305154446
		(h8,s8) : 0.0763980016497
		(h9,s9) : 0.122167550687
		(h10,s10) : 0.0113869421361
		(h11,s11) : 0.0266358864557
		(h12,s12) : 0.157904703293
ksp	7	
		(s1,s2) : 0.0179840180056
		(s1,h1) : 0.00277932443481
		(s2,s1) : 0.0277305544741
		(s2,s5) : 0.623268888557
		(s2,s6) : 0.49099224124
		(s2,s12) : 0.0889707642348
		(s2,h2) : 0.0385354292714
		(s3,s6) : 0.999055953052
		(s3,s9) : 0.61117124473
		(s3,h3) : 0.0470579348614
		(s4,s7) : 0.941028698101
		(s4,s10) : 0.547245460819
		(s4,s11) : 0.359988272446
		(s4,h4) : 0.0203002785984
		(s5,s2) : 1.
		(s5,s7) : 0.59131018
		(s5,s8) : 0.663296852137
		(s5,h5) : 0.0198735653855
		(s6,s2) : 0.850313355053
		(s6,s3) : 0.838174534366
		(s6,s7) : 1.
		(s6,h6) : 0.0365042237009
		(s7,s4) : 0.825540568036
		(s7,s5) : 0.704145545138
		(s7,s6) : 1.
		(s7,h7) : 0.0166257171166
		(s8,s5) : 0.995272213326
		(s8,s10) : 0.694067259069
		(s8,h8) : 0.0512822259841
		(s9,s3) : 0.99348353426
		(s9,s12) : 0.932298735124
		(s9,h9) : 0.0370979842507
		(s10,s4) : 0.483900878538
		(s10,s8) : 0.817055919692
		(s10,s11) : 0.328481081475
		(s10,h10) : 0.00883177407356
		(s11,s4) : 0.378405870854
		(s11,s10) : 0.379684775805
		(s11,h11) : 0.020973271563
		(s12,s2) : 0.1
		(s12,s9) : 0.500942216013
		(s12,h12) : 0.0307011289727
		(h1,s1) : 0.00179840180056
		(h2,s2) : 0.0487759093665
		(h3,s3) : 0.0323049657349
		(h4,s4) : 0.0362256818649
		(h5,s5) : 0.0424588964722
		(h6,s6) : 0.0794241646052
		(h7,s7) : 0.0281092768676
		(h8,s8) : 0.0757142328647
		(h9,s9) : 0.12068881202
		(h10,s10) : 0.00954628469411
		(h11,s11) : 0.0278540778578
		(h12,s12) : 0.15860651065
ksp	8	
		(s1,s2) : 0.0173849518563
		(s1,h1) : 0.00260461738172
		(s2,s1) : 0.0259881412097
		(s2,s5) : 0.614768754216
		(s2,s6) : 0.500315597568
		(s2,s12) : 0.0865694410863
		(s2,h2) : 0.0401986493598
		(s3,s6) : 0.998047706993
		(s3,s9) : 0.584061769262
		(s3,h3) : 0.0457362970767
		(s4,s7) : 0.969256742798
		(s4,s10) : 0.574019730153
		(s4,s11) : 0.38361681107
		(s4,h4) : 0.0179456744589
		(s5,s2) : 1.
		(s5,s7) : 0.664341369526
		(s5,s8) : 0.740611797297
		(s5,h5) : 0.0153170695984
		(s6,s2) : 0.825904691511
		(s6,s3) : 0.805885495339
		(s6,s7) : 1.
		(s6,h6) : 0.0377155630467
		(s7,s4) : 0.849539730808
		(s7,s5) : 0.70530048819
		(s7,s6) : 1.
		(s7,h7) : 0.0156615662507
		(s8,s5) : 0.991884188074
		(s8,s10) : 0.716489220161
		(s8,h8) : 0.0604514204392
		(s9,s3) : 0.996865674346
		(s9,s12) : 0.931593108215
		(s9,h9) : 0.0351608362316
		(s10,s4) : 0.497272806056
		(s10,s8) : 0.854331686217
		(s10,s11) : 0.33111974523
		(s10,h10) : 0.00878882995206
		(s11,s4) : 0.376119958469
		(s11,s10) : 0.396460137134
		(s11,h11) : 0.0212754616401
		(s12,s2) : 0.1
		(s12,s9) : 0.477779598025
		(s12,h12) : 0.0293515877928
		(h1,s1) : 0.00173849518563
		(h2,s2) : 0.0501756662281
		(h3,s3) : 0.0308356784382
		(h4,s4) : 0.0389152079805
		(h5,s5) : 0.0631285167627
		(h6,s6) : 0.0692569973013
		(h7,s7) : 0.0285915241878
		(h8,s8) : 0.0732643757005
		(h9,s9) : 0.124064781061
		(h10,s10) : 0.00822251896567
		(h11,s11) : 0.0269705109854
		(h12,s12) : 0.151917768494
ksp	9	
		(s1,s2) : 0.0175874086958
		(s1,h1) : 0.00256025167225
		(s2,s1) : 0.0255439463605
		(s2,s5) : 0.590613682026
		(s2,s6) : 0.479176149713
		(s2,s12) : 0.0877492594423
		(s2,h2) : 0.0400449716857
		(s3,s6) : 0.997181991404
		(s3,s9) : 0.583131318756
		(s3,h3) : 0.0466901558394
		(s4,s7) : 0.899681341507
		(s4,s10) : 0.539713658451
		(s4,s11) : 0.344289079621
		(s4,h4) : 0.0186954368418
		(s5,s2) : 1.
		(s5,s7) : 0.583430764829
		(s5,s8) : 0.639663382429
		(s5,h5) : 0.0142898859854
		(s6,s2) : 0.791975768145
		(s6,s3) : 0.82198286362
		(s6,s7) : 1.
		(s6,h6) : 0.0361071706114
		(s7,s4) : 0.812135294906
		(s7,s5) : 0.698458696107
		(s7,s6) : 1.
		(s7,h7) : 0.0148831289412
		(s8,s5) : 0.992207573201
		(s8,s10) : 0.683653179296
		(s8,h8) : 0.0475823513226
		(s9,s3) : 1.
		(s9,s12) : 0.928999394624
		(s9,h9) : 0.0373862162832
		(s10,s4) : 0.467351059913
		(s10,s8) : 0.77328162392
		(s10,s11) : 0.324110128639
		(s10,h10) : 0.00880101956896
		(s11,s4) : 0.367035629876
		(s11,s10) : 0.355730032134
		(s11,h11) : 0.0220755402616
		(s12,s2) : 0.1
		(s12,s9) : 0.510016270769
		(s12,h12) : 0.0303767977305
		(h1,s1) : 0.00175874086958
		(h2,s2) : 0.049675340679
		(h3,s3) : 0.0297687861259
		(h4,s4) : 0.0321565127886
		(h5,s5) : 0.0391815216651
		(h6,s6) : 0.0617474220228
		(h7,s7) : 0.0278671546697
		(h8,s8) : 0.0758008809463
		(h9,s9) : 0.125313131446
		(h10,s10) : 0.00720145842006
		(h11,s11) : 0.0274002976123
		(h12,s12) : 0.161329662314
mcf	0	
		(s1,s2) : 0.0233119475804
		(s1,h1) : 0.00640227184618
		(s2,s1) : 0.0640227184618
		(s2,s5) : 0.859499000358
		(s2,s6) : 0.697718819833
		(s2,s12) : 0.975553786257
		(s2,h2) : 0.0650320366792
		(s3,s6) : 0.947120702488
		(s3,s9) : 0.145413790081
		(s3,h3) : 0.0962309573413
		(s4,s7) : 0.952897186868
		(s4,s10) : 0.703304850231
		(s4,s11) : 0.471427957598
		(s4,h4) : 0.0299792029116
		(s5,s2) : 0.818977782691
		(s5,s7) : 0.194680799266
		(s5,s8) : 1.
		(s5,h5) : 0.0304739144079
		(s6,s2) : 0.87785673953
		(s6,s3) : 0.71566568893
		(s6,s7) : 1.
		(s6,h6) : 0.0607702922196
		(s7,s4) : 0.955963816758
		(s7,s5) : 0.302864410768
		(s7,s6) : 0.839313272047
		(s7,h7) : 0.0272392325202
		(s8,s5) : 0.833016264275
		(s8,s10) : 1.
		(s8,h8) : 0.067977799343
		(s9,s3) : 1.
		(s9,s12) : 0.511874513499
		(s9,h9) : 0.0756296997611
		(s10,s4) : 0.161223221035
		(s10,s8) : 0.968068809781
		(s10,s11) : 0.85889404213
		(s10,h10) : 0.0145953061703
		(s11,s4) : 1.
		(s11,s10) : 0.313155195108
		(s11,h11) : 0.0295045669919
		(s12,s2) : 1.
		(s12,s9) : 1.
		(s12,h12) : 0.0833345434589
		(h1,s1) : 0.00233119475804
		(h2,s2) : 0.0526968221901
		(h3,s3) : 0.0339178377052
		(h4,s4) : 0.0310234986019
		(h5,s5) : 0.0397954467873
		(h6,s6) : 0.078633758043
		(h7,s7) : 0.0222955838641
		(h8,s8) : 0.0744725447924
		(h9,s9) : 0.128122440552
		(h10,s10) : 0.011767908931
		(h11,s11) : 0.0296930737972
		(h12,s12) : 0.166776553347
mcf	1	
		(s1,s2) : 0.0233735915896
		(s1,h1) : 0.00910307937122
		(s2,s1) : 0.0910307937122
		(s2,s5) : 0.743687219614
		(s2,s6) : 0.760919032697
		(s2,s12) : 0.809550671298
		(s2,h2) : 0.0594827220347
		(s3,s6) : 0.896850782142
		(s3,s9) : 0.227803498791
		(s3,h3) : 0.0894396871745
		(s4,s7) : 0.920856187022
		(s4,s10) : 0.563905072566
		(s4,s11) : 0.452625201899
		(s4,h4) : 0.0297504885821
		(s5,s2) : 0.682845126524
		(s5,s7) : 0.163084689621
		(s5,s8) : 0.928814044966
		(s5,h5) : 0.0290569035336
		(s6,s2) : 0.81974866661
		(s6,s3) : 0.669897684806
		(s6,s7) : 1.
		(s6,h6) : 0.0566102625219
		(s7,s4) : 0.89122367073
		(s7,s5) : 0.371851992474
		(s7,s6) : 0.802718556198
		(s7,h7) : 0.0266187468834
		(s8,s5) : 0.76255166144
		(s8,s10) : 1.
		(s8,h8) : 0.0634063804482
		(s9,s3) : 1.
		(s9,s12) : 0.607108291935
		(s9,h9) : 0.0727055850095
		(s10,s4) : 0.0439298965558
		(s10,s8) : 0.875345758693
		(s10,s11) : 0.950089752658
		(s10,h10) : 0.0146695155633
		(s11,s4) : 1.
		(s11,s10) : 0.34262158962
		(s11,h11) : 0.0317076588485
		(s12,s2) : 1.
		(s12,s9) : 1.
		(s12,h12) : 0.0818416408185
		(h1,s1) : 0.00233735915896
		(h2,s2) : 0.0474047552945
		(h3,s3) : 0.0349153467872
		(h4,s4) : 0.0299737780022
		(h5,s5) : 0.018722202292
		(h6,s6) : 0.0762916688385
		(h7,s7) : 0.0248040811592
		(h8,s8) : 0.0772641217555
		(h9,s9) : 0.128253530072
		(h10,s10) : 0.0109533901353
		(h11,s11) : 0.0285802562613
		(h12,s12) : 0.170428754346
mcf	2	
		(s1,s2) : 0.0204046686958
		(s1,h1) : 0.00517762028398
		(s2,s1) : 0.0513661413576
		(s2,s5) : 0.321542765559
		(s2,s6) : 0.316795610543
		(s2,s12) : 0.0902064674911
		(s2,h2) : 0.0468628325698
		(s3,s6) : 0.901380399527
		(s3,s9) : 0.291028602464
		(s3,h3) : 0.0821683923453
		(s4,s7) : 0.998361263724
		(s4,s10) : 0.58224750513
		(s4,s11) : 0.491563824326
		(s4,h4) : 0.0224537396539
		(s5,s2) : 0.61696335701
		(s5,s7) : 0.173756954194
		(s5,s8) : 0.691832019745
		(s5,h5) : 0.0270855463246
		(s6,s2) : 0.876455646158
		(s6,s3) : 0.664518288401
		(s6,s7) : 0.978968370421
		(s6,h6) : 0.0450956032719
		(s7,s4) : 0.872262726773
		(s7,s5) : 0.322705333629
		(s7,s6) : 0.999104808151
		(s7,h7) : 0.0141668832462
		(s8,s5) : 0.771041288936
		(s8,s10) : 0.963566859896
		(s8,h8) : 0.0638470762153
		(s9,s3) : 1.
		(s9,s12) : 0.577985838036
		(s9,h9) : 0.0564080404616
		(s10,s4) : 0.149461684771
		(s10,s8) : 0.856085304336
		(s10,s11) : 0.838977866818
		(s10,h10) : 0.00944268117635
		(s11,s4) : 1.
		(s11,s10) : 0.311648312782
		(s11,h11) : 0.0265192344013
		(s12,s2) : 0.1
		(s12,s9) : 0.81052815088
		(s12,h12) : 0.0407647562773
		(h1,s1) : 0.00204046686958
		(h2,s2) : 0.0495706485288
		(h3,s3) : 0.0348307693031
		(h4,s4) : 0.0344387839492
		(h5,s5) : 0.0334353764301
		(h6,s6) : 0.0767459364892
		(h7,s7) : 0.0245615405882
		(h8,s8) : 0.0850537977492
		(h9,s9) : 0.124140016213
		(h10,s10) : 0.00817788188947
		(h11,s11) : 0.0296669632062
		(h12,s12) : 0.177571901532
mcf	3	
		(s1,s2) : 0.0165237451763
		(s1,h1) : 0.00521351959595
		(s2,s1) : 0.0516831852109
		(s2,s5) : 0.356780939369
		(s2,s6) : 0.328049696537
		(s2,s12) : 0.0886283971112
		(s2,h2) : 0.0469058724718
		(s3,s6) : 0.905942380593
		(s3,s9) : 0.232299802319
		(s3,h3) : 0.0841253462264
		(s4,s7) : 0.998430570508
		(s4,s10) : 0.679140138313
		(s4,s11) : 0.445248829045
		(s4,h4) : 0.0233175704144
		(s5,s2) : 0.725825020043
		(s5,s7) : 0.260451546078
		(s5,s8) : 0.511269386722
		(s5,h5) : 0.0212082361391
		(s6,s2) : 0.807154997856
		(s6,s3) : 0.645431038497
		(s6,s7) : 0.9677480376
		(s6,h6) : 0.0484751863951
		(s7,s4) : 0.99224948346
		(s7,s5) : 0.292431156216
		(s7,s6) : 0.987223924113
		(s7,h7) : 0.0182734629962
		(s8,s5) : 0.859686440203
		(s8,s10) : 0.925942435559
		(s8,h8) : 0.0495321007829
		(s9,s3) : 1.
		(s9,s12) : 0.518563697257
		(s9,h9) : 0.0540845728467
		(s10,s4) : 0.122887570333
		(s10,s8) : 0.91560918379
		(s10,s11) : 0.839599246401
		(s10,h10) : 0.00914758448531
		(s11,s4) : 1.
		(s11,s10) : 0.28951358114
		(s11,h11) : 0.0244266495761
		(s12,s2) : 0.1
		(s12,s9) : 0.804889350523
		(s12,h12) : 0.0419060360215
		(h1,s1) : 0.00165237451763
		(h2,s2) : 0.0511649509256
		(h3,s3) : 0.0332792896229
		(h4,s4) : 0.0323734398715
		(h5,s5) : 0.0196241677485
		(h6,s6) : 0.0692566527655
		(h7,s7) : 0.0241393103811
		(h8,s8) : 0.0880669417172
		(h9,s9) : 0.125026773886
		(h10,s10) : 0.00747206475732
		(h11,s11) : 0.0302360655832
		(h12,s12) : 0.18558862689
mcf	4	
		(s1,s2) : 0.0170575149761
		(s1,h1) : 0.00486555653151
		(s2,s1) : 0.048244066456
		(s2,s5) : 0.233002705612
		(s2,s6) : 0.416164209455
		(s2,s12) : 0.0888499088698
		(s2,h2) : 0.0498909081507
		(s3,s6) : 0.893921020675
		(s3,s9) : 0.195167661427
		(s3,h3) : 0.0847911063126
		(s4,s7) : 0.998129722057
		(s4,s10) : 0.560641320243
		(s4,s11) : 0.454992716837
		(s4,h4) : 0.0226109363757
		(s5,s2) : 0.66254049161
		(s5,s7) : 0.167143142094
		(s5,s8) : 0.498847022004
		(s5,h5) : 0.019581143101
		(s6,s2) : 0.840681888933
		(s6,s3) : 0.613402474087
		(s6,s7) : 1.
		(s6,h6) : 0.0478552573092
		(s7,s4) : 0.9121467877
		(s7,s5) : 0.314097665683
		(s7,s6) : 0.987538610196
		(s7,h7) : 0.019158567901
		(s8,s5) : 0.767345069534
		(s8,s10) : 0.908648101871
		(s8,h8) : 0.0485826365817
		(s9,s3) : 1.
		(s9,s12) : 0.502684805864
		(s9,h9) : 0.0487531997013
		(s10,s4) : 0.0587150938783
		(s10,s8) : 0.863911472542
		(s10,s11) : 0.851491730419
		(s10,h10) : 0.00808916082053
		(s11,s4) : 1.
		(s11,s10) : 0.315628050618
		(s11,h11) : 0.0253148226073
		(s12,s2) : 0.1
		(s12,s9) : 0.773702860366
		(s12,h12) : 0.0385905060116
		(h1,s1) : 0.00170575149761
		(h2,s2) : 0.048924567241
		(h3,s3) : 0.0322375531446
		(h4,s4) : 0.0333994343566
		(h5,s5) : 0.0204607380995
		(h6,s6) : 0.07037365369
		(h7,s7) : 0.0252994900544
		(h8,s8) : 0.0820702758633
		(h9,s9) : 0.122220856307
		(h10,s10) : 0.00690424104943
		(h11,s11) : 0.0294312596216
		(h12,s12) : 0.177916912927
mcf	5	
		(s1,s2) : 0.0149367965395
		(s1,h1) : 0.00204621506649
		(s2,s1) : 0.0203047991581
		(s2,s5) : 0.350094373079
		(s2,s6) : 0.463715267572
		(s2,s12) : 0.0995256831976
		(s2,h2) : 0.0354503423535
		(s3,s6) : 0.889050735113
		(s3,s9) : 0.214973117113
		(s3,h3) : 0.087737050733
		(s4,s7) : 1.
		(s4,s10) : 0.655632089045
		(s4,s11) : 0.485548311593
		(s4,h4) : 0.0208701007653
		(s5,s2) : 0.808265408412
		(s5,s7) : 0.197855736563
		(s5,s8) : 0.612630108982
		(s5,h5) : 0.0236057120136
		(s6,s2) : 0.795465106103
		(s6,s3) : 0.678072288518
		(s6,s7) : 1.
		(s6,h6) : 0.0465130269505
		(s7,s4) : 0.970377693671
		(s7,s5) : 0.326054141215
		(s7,s6) : 0.975307410931
		(s7,h7) : 0.019265143253
		(s8,s5) : 0.768733570389
		(s8,s10) : 0.879420782338
		(s8,h8) : 0.0653522390452
		(s9,s3) : 1.
		(s9,s12) : 0.497468278718
		(s9,h9) : 0.049253077706
		(s10,s4) : 0.116445830141
		(s10,s8) : 0.93559143908
		(s10,s11) : 0.786568733588
		(s10,h10) : 0.00833363497469
		(s11,s4) : 0.992895880318
		(s11,s10) : 0.321194470661
		(s11,h11) : 0.0264498248898
		(s12,s2) : 0.1
		(s12,s9) : 0.712572612184
		(s12,h12) : 0.0389889986434
		(h1,s1) : 0.00149367965395
		(h2,s2) : 0.0493529960932
		(h3,s3) : 0.030204586221
		(h4,s4) : 0.0327844278227
		(h5,s5) : 0.0406281601516
		(h6,s6) : 0.074146773794
		(h7,s7) : 0.0266534941784
		(h8,s8) : 0.0768378551228
		(h9,s9) : 0.119667407216
		(h10,s10) : 0.00643090424929
		(h11,s11) : 0.0305824808128
		(h12,s12) : 0.164260547873
mcf	6	
		(s1,s2) : 0.0146890514284
		(s1,h1) : 0.00304477085305
		(s2,s1) : 0.0304477085305
		(s2,s5) : 0.263571632407
		(s2,s6) : 0.529327212837
		(s2,s12) : 0.1
		(s2,h2) : 0.0445046115218
		(s3,s6) : 0.868131578116
		(s3,s9) : 0.276649050335
		(s3,h3) : 0.0929862935
		(s4,s7) : 0.987761846041
		(s4,s10) : 0.48833320293
		(s4,s11) : 0.55309180328
		(s4,h4) : 0.0228101582684
		(s5,s2) : 0.607064318251
		(s5,s7) : 0.288914820504
		(s5,s8) : 0.647784520393
		(s5,h5) : 0.0246723985775
		(s6,s2) : 0.979504989026
		(s6,s3) : 0.74560775646
		(s6,s7) : 0.950346707216
		(s6,h6) : 0.0540866952942
		(s7,s4) : 0.802202317404
		(s7,s5) : 0.37938095006
		(s7,s6) : 1.
		(s7,h7) : 0.0192622721279
		(s8,s5) : 0.73762046456
		(s8,s10) : 0.882760439396
		(s8,h8) : 0.0660714386308
		(s9,s3) : 1.
		(s9,s12) : 0.576413881287
		(s9,h9) : 0.0533520183906
		(s10,s4) : 0.0741387662973
		(s10,s8) : 0.880811191673
		(s10,s11) : 0.877254476109
		(s10,h10) : 0.00904287426639
		(s11,s4) : 1.
		(s11,s10) : 0.436322531899
		(s11,h11) : 0.0254412497713
		(s12,s2) : 0.1
		(s12,s9) : 0.743104654707
		(s12,h12) : 0.0365641468444
		(h1,s1) : 0.00146890514284
		(h2,s2) : 0.0576568510344
		(h3,s3) : 0.0327634643704
		(h4,s4) : 0.0380904294234
		(h5,s5) : 0.0406006799473
		(h6,s6) : 0.0825683738185
		(h7,s7) : 0.0262305154446
		(h8,s8) : 0.0763980016497
		(h9,s9) : 0.122167550687
		(h10,s10) : 0.0113869421361
		(h11,s11) : 0.0266358864557
		(h12,s12) : 0.157904703293
mcf	7	
		(s1,s2) : 0.0179840180056
		(s1,h1) : 0.0020275485859
		(s2,s1) : 0.0201273669112
		(s2,s5) : 0.362043471866
		(s2,s6) : 0.488853341325
		(s2,s12) : 0.0989158208989
		(s2,h2) : 0.0358182198019
		(s3,s6) : 0.899237842146
		(s3,s9) : 0.257654230208
		(s3,h3) : 0.0904503468242
		(s4,s7) : 0.967744903811
		(s4,s10) : 0.683264395401
		(s4,s11) : 0.553326987332
		(s4,h4) : 0.0243610607308
		(s5,s2) : 0.797194177907
		(s5,s7) : 0.305665048364
		(s5,s8) : 0.76563770336
		(s5,h5) : 0.0162813189866
		(s6,s2) : 0.859331277501
		(s6,s3) : 0.737461627139
		(s6,s7) : 1.
		(s6,h6) : 0.0520980906407
		(s7,s4) : 0.977508768152
		(s7,s5) : 0.392187450827
		(s7,s6) : 0.983877506265
		(s7,h7) : 0.0177054778999
		(s8,s5) : 0.849295983328
		(s8,s10) : 0.877743133224
		(s8,h8) : 0.0782035097349
		(s9,s3) : 1.
		(s9,s12) : 0.524273341914
		(s9,h9) : 0.0531821955348
		(s10,s4) : 0.113164576229
		(s10,s8) : 1.
		(s10,s11) : 0.789990139435
		(s10,h10) : 0.00926691139864
		(s11,s4) : 0.994562546665
		(s11,s10) : 0.385203716508
		(s11,h11) : 0.0242986198604
		(s12,s2) : 0.1
		(s12,s9) : 0.706117062296
		(s12,h12) : 0.0376599915985
		(h1,s1) : 0.00179840180056
		(h2,s2) : 0.0487759093665
		(h3,s3) : 0.0323049657349
		(h4,s4) : 0.0362256818649
		(h5,s5) : 0.0424588964722
		(h6,s6) : 0.0794241646052
		(h7,s7) : 0.0281092768676
		(h8,s8) : 0.0757142328647
		(h9,s9) : 0.12068881202
		(h10,s10) : 0.00954628469411
		(h11,s11) : 0.0278540778578
		(h12,s12) : 0.15860651065
mcf	8	
		(s1,s2) : 0.0173849518563
		(s1,h1) : 0.00311530432776
		(s2,s1) : 0.0311530432776
		(s2,s5) : 0.295323386615
		(s2,s6) : 0.55523868918
		(s2,s12) : 0.098917100455
		(s2,h2) : 0.0497210521389
		(s3,s6) : 0.927304097504
		(s3,s9) : 0.260133886513
		(s3,h3) : 0.085830211002
		(s4,s7) : 0.990434854869
		(s4,s10) : 0.55448477873
		(s4,s11) : 0.683327657573
		(s4,h4) : 0.0215235996834
		(s5,s2) : 0.865703413679
		(s5,s7) : 0.310256516775
		(s5,s8) : 0.673540643533
		(s5,h5) : 0.0160684080659
		(s6,s2) : 0.873251617195
		(s6,s3) : 0.735576603883
		(s6,s7) : 1.
		(s6,h6) : 0.054086388583
		(s7,s4) : 0.974676359911
		(s7,s5) : 0.325211484118
		(s7,s6) : 1.
		(s7,h7) : 0.0182838293686
		(s8,s5) : 0.753665477288
		(s8,s10) : 0.915331920074
		(s8,h8) : 0.0732900812306
		(s9,s3) : 1.
		(s9,s12) : 0.580460250859
		(s9,h9) : 0.048963534009
		(s10,s4) : 0.0877567113823
		(s10,s8) : 1.
		(s10,s11) : 0.880052992569
		(s10,h10) : 0.0092239469645
		(s11,s4) : 0.991835286103
		(s11,s10) : 0.589124656291
		(s11,h11) : 0.0244520946059
		(s12,s2) : 0.1
		(s12,s9) : 0.677915715053
		(s12,h12) : 0.0404002024109
		(h1,s1) : 0.00173849518563
		(h2,s2) : 0.0501756662281
		(h3,s3) : 0.0308356784382
		(h4,s4) : 0.0389152079805
		(h5,s5) : 0.0631285167627
		(h6,s6) : 0.0692569973013
		(h7,s7) : 0.0285915241878
		(h8,s8) : 0.0732643757005
		(h9,s9) : 0.124064781061
		(h10,s10) : 0.00822251896567
		(h11,s11) : 0.0269705109854
		(h12,s12) : 0.151917768494
mcf	9	
		(s1,s2) : 0.0175874086958
		(s1,h1) : 0.00235057687628
		(s2,s1) : 0.0234233717193
		(s2,s5) : 0.346010532676
		(s2,s6) : 0.353123386308
		(s2,s12) : 0.0951876097812
		(s2,h2) : 0.0492966086243
		(s3,s6) : 0.85444019429
		(s3,s9) : 0.244027716201
		(s3,h3) : 0.087777801861
		(s4,s7) : 0.963894754219
		(s4,s10) : 0.529490443756
		(s4,s11) : 0.514271116438
		(s4,h4) : 0.022542292294
		(s5,s2) : 0.651730905535
		(s5,s7) : 0.337073200647
		(s5,s8) : 0.647655894081
		(s5,h5) : 0.0141302897895
		(s6,s2) : 0.899680726038
		(s6,s3) : 0.677090979239
		(s6,s7) : 0.742881111173
		(s6,h6) : 0.0507751230449
		(s7,s4) : 0.826041326529
		(s7,s5) : 0.261541760786
		(s7,s6) : 0.997402429345
		(s7,h7) : 0.0131132460383
		(s8,s5) : 0.775949400081
		(s8,s10) : 0.890463641177
		(s8,h8) : 0.0567306266097
		(s9,s3) : 1.
		(s9,s12) : 0.566041363007
		(s9,h9) : 0.0531250856696
		(s10,s4) : 0.0853863660038
		(s10,s8) : 0.842972204993
		(s10,s11) : 0.807731901602
		(s10,h10) : 0.00927216248733
		(s11,s4) : 1.
		(s11,s10) : 0.335497972798
		(s11,h11) : 0.026017239655
		(s12,s2) : 0.1
		(s12,s9) : 0.741592579783
		(s12,h12) : 0.0384612962339
		(h1,s1) : 0.00175874086958
		(h2,s2) : 0.049675340679
		(h3,s3) : 0.0297687861259
		(h4,s4) : 0.0321565127886
		(h5,s5) : 0.0391815216651
		(h6,s6) : 0.0617474220228
