#solver	iter	latency-throughput
		7. : 0.977756507389
		8. : 0.983569581436
		9. : 0.983569581436
		10. : 0.987705512678
		11. : 1.
semimcfksp	13	
		1. : 0.141828705416
		2. : 0.417692339532
		3. : 0.740785426292
		4. : 0.809373610828
		5. : 0.920135870464
		6. : 0.949946460994
		7. : 0.973298208406
		8. : 0.982199543524
		9. : 0.982199543524
		10. : 0.987675733436
		11. : 1.
semimcfksp	14	
		1. : 0.140093236428
		2. : 0.488169115442
		3. : 0.663493303702
		4. : 0.759527158574
		5. : 0.871255872974
		6. : 0.971840887625
		7. : 0.984603515724
		8. : 0.987675907761
		9. : 0.987848865791
		10. : 1.
		11. : 1.
semimcfksp	15	
		1. : 0.14320154446
		2. : 0.460898724784
		3. : 0.651242480758
		4. : 0.731890911268
		5. : 0.842835943411
		6. : 0.943727282565
		7. : 0.977508271375
		8. : 0.983362023023
		9. : 0.983362023023
		10. : 0.987796594378
		11. : 1.
semimcfksp	16	
		1. : 0.143603267712
		2. : 0.460605178749
		3. : 0.652477375933
		4. : 0.733646693665
		5. : 0.841832653267
		6. : 0.943249293343
		7. : 0.977317223131
		8. : 0.983220697456
		9. : 0.983220697456
		10. : 0.987692936751
		11. : 1.
semimcfksp	17	
		1. : 0.143674501103
		2. : 0.460695159537
		3. : 0.652604736172
		4. : 0.733824311073
		5. : 0.842161761185
		6. : 0.943387439433
		7. : 0.977302903401
		8. : 0.983210104614
		9. : 0.983210104614
		10. : 0.987685167252
		11. : 1.
semimcfksp	18	
		1. : 0.142326545051
		2. : 0.421007094199
		3. : 0.745229491818
		4. : 0.813775279091
		5. : 0.921254251745
		6. : 0.950735530816
		7. : 0.974515115399
		8. : 0.983146090433
		9. : 0.983146090433
		10. : 0.987593974705
		11. : 1.
semimcfksp	19	
		1. : 0.148155465684
		2. : 0.52609403325
		3. : 0.727513815266
		4. : 0.816123495965
		5. : 0.906917379921
		6. : 0.977044339556
		7. : 0.983242745626
		8. : 0.983242745626
		9. : 0.987908572024
		10. : 1.
		11. : 1.
semimcfksp	20	
		1. : 0.147783710444
		2. : 0.5255268008
		3. : 0.725977618794
		4. : 0.814585609896
		5. : 0.905124797353
		6. : 0.975630197724
		7. : 0.981810253621
		8. : 0.981810253621
		9. : 0.986788325976
		10. : 1.
		11. : 1.
semimcfksp	21	
		1. : 0.14837348619
		2. : 0.525773053814
		3. : 0.727338452497
		4. : 0.815744444888
		5. : 0.905340260105
		6. : 0.975678984778
		7. : 0.981951863529
		8. : 0.981951863529
		9. : 0.986959380135
		10. : 1.
		11. : 1.
semimcfksp	22	
		1. : 0.14811899128
		2. : 0.526431528223
		3. : 0.730052085907
		4. : 0.818540525187
		5. : 0.907602339962
		6. : 0.977763326707
		7. : 0.984026442939
		8. : 0.984026442939
		9. : 0.988569260209
		10. : 1.
		11. : 1.
semimcfksp	23	
		1. : 0.148338044208
		2. : 0.526576298938
		3. : 0.730280691964
		4. : 0.819034285536
		5. : 0.907883276259
		6. : 0.977886832246
		7. : 0.983980802745
		8. : 0.983980802745
		9. : 0.988536599907
		10. : 1.
		11. : 1.
semimcfmcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624503
		4. : 0.727223498553
		5. : 0.76100802013
		6. : 0.874674675636
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
semimcfmcf	1	
		1. : 0.159634747338
		2. : 0.39387528665
		3. : 0.627182575238
		4. : 0.721441591553
		5. : 0.756433904566
		6. : 0.870401352553
		7. : 0.978972373431
		8. : 0.992629075024
		9. : 1.
semimcfmcf	2	
		1. : 0.161872533978
		2. : 0.39776787871
		3. : 0.634178001734
		4. : 0.725422862758
		5. : 0.758949434685
		6. : 0.873663681185
		7. : 0.980120524099
		8. : 0.992960626836
		9. : 1.
semimcfmcf	3	
		1. : 0.16630052554
		2. : 0.401456688978
		3. : 0.637022411466
		4. : 0.725295029886
		5. : 0.759318861242
		6. : 0.871949693798
		7. : 0.977869618817
		8. : 0.993095560836
		9. : 1.
semimcfmcf	4	
		1. : 0.167406733379
		2. : 0.404440889726
		3. : 0.64081954191
		4. : 0.725115790747
		5. : 0.759705302502
		6. : 0.870495381613
		7. : 0.97626418221
		8. : 0.993073204938
		9. : 1.
semimcfmcf	5	
		1. : 0.16259254694
		2. : 0.402095695111
		3. : 0.638909306266
		4. : 0.72497122013
		5. : 0.759569490378
		6. : 0.870446251509
		7. : 0.97736788384
		8. : 0.993031644436
		9. : 1.
semimcfmcf	6	
		1. : 0.16255962531
		2. : 0.403436910865
		3. : 0.640364439852
		4. : 0.727244063608
		5. : 0.76154438587
		6. : 0.871942329584
		7. : 0.977505553761
		8. : 0.99310495008
		9. : 1.
semimcfmcf	7	
		1. : 0.15752826832
		2. : 0.39651480909
		3. : 0.63369644078
		4. : 0.723243521259
		5. : 0.757620513787
		6. : 0.869474785734
		7. : 0.97685087199
		8. : 0.993047651945
		9. : 1.
semimcfmcf	8	
		1. : 0.156361471598
		2. : 0.396547325106
		3. : 0.635157369331
		4. : 0.724088206204
		5. : 0.759574217029
		6. : 0.87068340119
		7. : 0.977593512585
		8. : 0.993077822717
		9. : 1.
semimcfmcf	9	
		1. : 0.160149603055
		2. : 0.403423860339
		3. : 0.642478283592
		4. : 0.724251960425
		5. : 0.759373963171
		6. : 0.870714578799
		7. : 0.976441826556
		8. : 0.993052296158
		9. : 1.
semimcfmcf	10	
		1. : 0.158831261383
		2. : 0.401577286708
		3. : 0.639679181872
		4. : 0.722055709547
		5. : 0.757112808743
		6. : 0.868619456438
		7. : 0.976700688292
		8. : 0.993038875604
		9. : 1.
semimcfmcf	11	
		1. : 0.158789657012
		2. : 0.39984220724
		3. : 0.635423226943
		4. : 0.720764693048
		5. : 0.754761487909
		6. : 0.866390852404
		7. : 0.975873278127
		8. : 0.993067074764
		9. : 1.
semimcfmcf	12	
		1. : 0.157781516721
		2. : 0.40133525462
		3. : 0.637202981224
		4. : 0.724224618219
		5. : 0.758289146488
		6. : 0.869374624884
		7. : 0.978305827384
		8. : 0.993101980726
		9. : 1.
semimcfmcf	13	
		1. : 0.164745302073
		2. : 0.404698653885
		3. : 0.64202137407
		4. : 0.725456572694
		5. : 0.75909035081
		6. : 0.870177144477
		7. : 0.977325764653
		8. : 0.993085272605
		9. : 1.
semimcfmcf	14	
		1. : 0.162976912641
		2. : 0.40661410221
		3. : 0.641704444013
		4. : 0.726659430609
		5. : 0.760959392637
		6. : 0.870744279004
		7. : 0.977873501599
		8. : 0.993182411289
		9. : 1.
semimcfmcf	15	
		1. : 0.162880905535
		2. : 0.407198716292
		3. : 0.643138265055
		4. : 0.733937045084
		5. : 0.767830608124
		6. : 0.875852376102
		7. : 0.982232890549
		8. : 0.993153083575
		9. : 1.
semimcfmcf	16	
		1. : 0.162903956871
		2. : 0.406258298544
		3. : 0.643844573212
		4. : 0.728868376447
		5. : 0.762674913621
		6. : 0.870951643838
		7. : 0.978473685316
		8. : 0.993094924801
		9. : 1.
semimcfmcf	17	
		1. : 0.162832825763
		2. : 0.406331942356
		3. : 0.644196404334
		4. : 0.729375450836
		5. : 0.763115015448
		6. : 0.871438714736
		7. : 0.978621071757
		8. : 0.993090565599
		9. : 1.
semimcfmcf	18	
		1. : 0.163358472325
		2. : 0.404876774252
		3. : 0.644269376163
		4. : 0.72689190252
		5. : 0.761125662427
		6. : 0.869976637013
		7. : 0.976814430475
		8. : 0.993173202666
		9. : 1.
semimcfmcf	19	
		1. : 0.15976765374
		2. : 0.401782922157
		3. : 0.641847225028
		4. : 0.725299780379
		5. : 0.75954498421
		6. : 0.868723683568
		7. : 0.976722003469
		8. : 0.99310894148
		9. : 1.
semimcfmcf	20	
		1. : 0.159389072958
		2. : 0.403424295102
		3. : 0.643616819163
		4. : 0.72578554581
		5. : 0.760433202616
		6. : 0.869527314366
		7. : 0.976790917197
		8. : 0.993129342228
		9. : 1.
semimcfmcf	21	
		1. : 0.16024757222
		2. : 0.401638268057
		3. : 0.640502682616
		4. : 0.725494072202
		5. : 0.760419760846
		6. : 0.869104513185
		7. : 0.977951008863
		8. : 0.992581676698
		9. : 1.
semimcfmcf	22	
		1. : 0.160005413336
		2. : 0.398638399279
		3. : 0.637294833581
		4. : 0.726756920489
		5. : 0.761182056013
		6. : 0.872278625171
		7. : 0.980987126081
		8. : 0.992593221878
		9. : 1.
semimcfmcf	23	
		1. : 0.159818344047
		2. : 0.400690336361
		3. : 0.640921351195
		4. : 0.728661291367
		5. : 0.763022674322
		6. : 0.874249631481
		7. : 0.98182218701
		8. : 0.993461444142
		9. : 1.
semimcfraeke	0	
		1. : 0.135958305189
		2. : 0.448992161932
		3. : 0.770408715316
		4. : 0.833749056515
		5. : 0.895151891468
		6. : 0.93410779245
		7. : 0.980066605824
		8. : 0.982019318479
		9. : 0.983400657082
		10. : 1.
semimcfraeke	1	
		1. : 0.142697799631
		2. : 0.483337581393
		3. : 0.665582870257
		4. : 0.740771984151
		5. : 0.93299324358
		6. : 0.977818693672
		7. : 0.987427645064
		8. : 0.996139343736
		9. : 1.
		10. : 1.
semimcfraeke	2	
		1. : 0.14554610453
		2. : 0.467598777926
		3. : 0.669641658784
		4. : 0.751532659603
		5. : 0.933902714624
		6. : 0.967950083627
		7. : 0.985912528487
		8. : 0.992684891486
		9. : 1.
		10. : 1.
semimcfraeke	3	
		1. : 0.149890338518
		2. : 0.413414176948
		3. : 0.685622017188
		4. : 0.75088750883
		5. : 0.91855423666
		6. : 0.961653335057
		7. : 0.972533334539
		8. : 0.982995164121
		9. : 0.98417794955
		10. : 1.
semimcfraeke	4	
		1. : 0.150786698279
		2. : 0.411845978783
		3. : 0.682632106608
		4. : 0.747969181031
		5. : 0.918612065493
		6. : 0.962471958715
		7. : 0.973284008953
		8. : 0.983151596739
		9. : 0.984266550697
		10. : 1.
semimcfraeke	5	
		1. : 0.140365105896
		2. : 0.450904174858
		3. : 0.625358971561
		4. : 0.68161111877
		5. : 0.906578575414
		6. : 0.95614255648
		7. : 0.983141880975
		8. : 0.985277472434
		9. : 0.987580150803
		10. : 1.
semimcfraeke	6	
		1. : 0.140459767577
		2. : 0.454242311259
		3. : 0.629012845207
		4. : 0.684851392346
		5. : 0.906376964082
		6. : 0.95503138209
		7. : 0.983331905143
		8. : 0.985438439133
		9. : 0.987710805021
		10. : 1.
semimcfraeke	7	
		1. : 0.136845065882
		2. : 0.483466446647
		3. : 0.678693522168
		4. : 0.749857895671
		5. : 0.919847705784
		6. : 0.952674085705
		7. : 0.983355040211
		8. : 0.990008913894
		9. : 0.995684103055
		10. : 1.
semimcfraeke	8	
		1. : 0.135015099715
		2. : 0.448389162246
		3. : 0.626217689538
		4. : 0.682661226674
		5. : 0.909063024428
		6. : 0.957507845318
		7. : 0.983156031879
		8. : 0.98528982403
		9. : 0.987662455342
		10. : 1.
semimcfraeke	9	
		1. : 0.143395528173
		2. : 0.464239252051
		3. : 0.664608485474
		4. : 0.745929740697
		5. : 0.932635695816
		6. : 0.966792391462
		7. : 0.985936006106
		8. : 0.992811746316
		9. : 1.
		10. : 1.
semimcfraeke	10	
		1. : 0.14237874762
		2. : 0.464422772316
		3. : 0.665311184092
		4. : 0.746882628593
		5. : 0.932840986317
		6. : 0.966660425
		7. : 0.985522888153
		8. : 0.993061192269
		9. : 1.
		10. : 1.
semimcfraeke	11	
		1. : 0.141970640438
		2. : 0.481875799428
		3. : 0.665949127807
		4. : 0.740728123065
		5. : 0.933087413992
		6. : 0.976351281817
		7. : 0.986927246098
		8. : 0.996265967041
		9. : 1.
		10. : 1.
semimcfraeke	12	
		1. : 0.136241889153
		2. : 0.428634775163
		3. : 0.614745858483
		4. : 0.663004894941
		5. : 0.892109836004
		6. : 0.948705014964
		7. : 0.97440684228
		8. : 0.985326368224
		9. : 0.987705512678
		10. : 1.
semimcfraeke	13	
		1. : 0.147862132804
		2. : 0.41298852806
		3. : 0.686453000192
		4. : 0.74868506879
		5. : 0.919823775105
		6. : 0.961389577066
		7. : 0.971977208924
		8. : 0.982683108934
		9. : 0.983951390163
		10. : 1.
semimcfraeke	14	
		1. : 0.138968581808
		2. : 0.505817350872
		3. : 0.69888200499
		4. : 0.783732239344
		5. : 0.86711283908
		6. : 0.9407794935
		7. : 0.97635691375
		8. : 0.995926977852
		9. : 1.
		10. : 1.
semimcfraeke	15	
		1. : 0.140496255403
		2. : 0.439707212739
		3. : 0.624686899331
		4. : 0.672402011971
		5. : 0.886875985124
		6. : 0.942992078704
		7. : 0.97461438725
		8. : 0.98545086875
		9. : 0.987796594378
		10. : 1.
semimcfraeke	16	
		1. : 0.141677126556
		2. : 0.433664831171
		3. : 0.619985264371
		4. : 0.667611105863
		5. : 0.890721915317
		6. : 0.947283569045
		7. : 0.974500235774
		8. : 0.985376441674
		9. : 0.987692936751
		10. : 1.
semimcfraeke	17	
		1. : 0.141698833306
		2. : 0.43388696736
		3. : 0.620341018744
		4. : 0.66767150651
		5. : 0.890720023481
		6. : 0.947308985716
		7. : 0.974484137668
		8. : 0.985367209762
		9. : 0.987685167252
		10. : 1.
semimcfraeke	18	
		1. : 0.148320279508
		2. : 0.414631830792
		3. : 0.688104463151
		4. : 0.750896137517
		5. : 0.920481049334
		6. : 0.961662315167
		7. : 0.971948396448
		8. : 0.982655485987
		9. : 0.983844924276
		10. : 1.
semimcfraeke	19	
		1. : 0.143168175108
		2. : 0.482803918742
		3. : 0.668796967312
		4. : 0.741851955652
		5. : 0.931756517978
		6. : 0.975878754343
		7. : 0.986351797093
		8. : 0.995875906398
		9. : 1.
		10. : 1.
semimcfraeke	20	
		1. : 0.142811184574
		2. : 0.482364845224
		3. : 0.668073316516
		4. : 0.74108391144
		5. : 0.931311273376
		6. : 0.975442753211
		7. : 0.985937266436
		8. : 0.995888115639
		9. : 1.
		10. : 1.
semimcfraeke	21	
		1. : 0.143722748666
		2. : 0.482347386946
		3. : 0.669375721163
		4. : 0.742633930869
		5. : 0.93081773503
		6. : 0.975467996384
		7. : 0.985931646636
		8. : 0.99594135302
		9. : 1.
		10. : 1.
semimcfraeke	22	
		1. : 0.143734614676
		2. : 0.484055846075
		3. : 0.672035446598
		4. : 0.745313741819
		5. : 0.932891236353
		6. : 0.977016891395
		7. : 0.98739072305
		8. : 0.995947669516
		9. : 1.
		10. : 1.
semimcfraeke	23	
		1. : 0.143404602428
		2. : 0.484742898625
		3. : 0.672917477927
		4. : 0.745932387883
		5. : 0.933691932111
		6. : 0.976945848591
		7. : 0.987349320714
		8. : 0.995936091058
		9. : 1.
		10. : 1.
semimcfvlb	0	
		1. : 0.139657108801
		2. : 0.5158661026
		3. : 0.715098577699
		4. : 0.800600199424
		5. : 0.953263115452
		6. : 0.996841429345
		7. : 0.998718264094
		8. : 0.998718264094
		9. : 1.
		10. : 1.
semimcfvlb	1	
		1. : 0.152295211351
		2. : 0.491944578408
		3. : 0.795815368783
		4. : 0.863969362922
		5. : 0.98385022947
		6. : 0.991607575343
		7. : 0.996152558323
		8. : 0.999567779465
		9. : 1.
		10. : 1.
semimcfvlb	2	
		1. : 0.155333150884
		2. : 0.502701353426
		3. : 0.81383318432
		4. : 0.874091206908
		5. : 0.984676888998
		6. : 0.992817644095
		7. : 0.996340556626
		8. : 0.999579182764
		9. : 1.
		10. : 1.
semimcfvlb	3	
		1. : 0.153704926055
		2. : 0.540649021298
		3. : 0.730414262894
		4. : 0.813829649541
		5. : 0.937300805458
		6. : 0.996815532729
		7. : 0.998861412941
		8. : 0.998901422535
		9. : 1.
		10. : 1.
semimcfvlb	4	
		1. : 0.154737934521
		2. : 0.537396213108
		3. : 0.727933663907
		4. : 0.812137790617
		5. : 0.939031344535
		6. : 0.996811887628
		7. : 0.998926645613
		8. : 0.998964362951
		9. : 1.
		10. : 1.
semimcfvlb	5	
		1. : 0.152757872756
		2. : 0.536950977314
		3. : 0.776778913046
		4. : 0.860684534407
		5. : 0.910962119411
		6. : 0.986288326161
		7. : 0.999270754585
		8. : 1.
		9. : 1.
		10. : 1.
semimcfvlb	6	
		1. : 0.152740632084
		2. : 0.537691711813
		3. : 0.778575642906
		4. : 0.861928296792
		5. : 0.911765147716
		6. : 0.98636635469
		7. : 0.999281080911
		8. : 1.
		9. : 1.
		10. : 1.
semimcfvlb	7	
		1. : 0.160554632722
		2. : 0.496329135681
		3. : 0.715056374678
		4. : 0.756176887128
		5. : 0.957363169544
		6. : 0.987554866434
		7. : 0.996467240589
		8. : 0.999639681852
		9. : 1.
		10. : 1.
semimcfvlb	8	
		1. : 0.147543994605
		2. : 0.53514628393
		3. : 0.778536171845
		4. : 0.861475131821
		5. : 0.912297036358
		6. : 0.986329990143
		7. : 0.999240407129
		8. : 1.
		9. : 1.
		10. : 1.
semimcfvlb	9	
		1. : 0.151530414686
		2. : 0.496428187615
		3. : 0.814083003311
		4. : 0.872214596357
		5. : 0.98523632568
		6. : 0.993326029446
		7. : 0.996458920795
		8. : 0.999639922546
		9. : 1.
		10. : 1.
semimcfvlb	10	
		1. : 0.149211239958
		2. : 0.495798384415
		3. : 0.81519133511
		4. : 0.873404782312
		5. : 0.985282608307
		6. : 0.993278236157
		7. : 0.996393128777
		8. : 0.999639227002
		9. : 1.
		10. : 1.
semimcfvlb	11	
		1. : 0.149378421852
		2. : 0.488524908282
		3. : 0.800844499443
		4. : 0.867928855354
		5. : 0.984953383031
		6. : 0.993185149397
		7. : 0.996325030639
		8. : 0.999577172714
		9. : 1.
		10. : 1.
semimcfvlb	12	
		1. : 0.148340020312
		2. : 0.525462685787
		3. : 0.766896135643
		4. : 0.844712323906
		5. : 0.902665873367
		6. : 0.97741016464
		7. : 0.999244468172
		8. : 1.
		9. : 1.
		10. : 1.
semimcfvlb	13	
		1. : 0.151292345739
		2. : 0.536887808196
		3. : 0.728913196177
		4. : 0.809936016586
		5. : 0.937983481908
		6. : 0.996584127903
		7. : 0.998793505661
		8. : 0.998861440752
		9. : 1.
		10. : 1.
semimcfvlb	14	
		1. : 0.15310017331
		2. : 0.436373144908
		3. : 0.67571699392
		4. : 0.739545519755
		5. : 0.954628254269
		6. : 0.978149500648
		7. : 0.99982704197
		8. : 1.
		9. : 1.
		10. : 1.
semimcfvlb	15	
		1. : 0.152660345059
		2. : 0.527042297105
		3. : 0.768823032767
		4. : 0.846224282709
		5. : 0.904164174312
		6. : 0.977176195066
		7. : 0.999258336332
		8. : 1.
		9. : 1.
		10. : 1.
semimcfvlb	16	
		1. : 0.153602264613
		2. : 0.527568897128
		3. : 0.771329442079
		4. : 0.848043597516
		5. : 0.904414323794
		6. : 0.97779786446
		7. : 0.999277779148
		8. : 1.
		9. : 1.
		10. : 1.
semimcfvlb	17	
		1. : 0.153573571969
		2. : 0.527571718884
		3. : 0.771609104732
		4. : 0.848224039857
		5. : 0.904630353206
		6. : 0.97778384816
		7. : 0.999277323207
		8. : 1.
		9. : 1.
		10. : 1.
semimcfvlb	18	
		1. : 0.151543101795
		2. : 0.538313982232
		3. : 0.731767093496
		4. : 0.812006318495
		5. : 0.939489651844
		6. : 0.996795343826
		7. : 0.998841510046
		8. : 0.998875537943
		9. : 1.
		10. : 1.
semimcfvlb	19	
		1. : 0.151714018941
		2. : 0.491628274113
		3. : 0.806681307513
		4. : 0.872256984042
		5. : 0.985529911479
		6. : 0.993339145756
		7. : 0.99646922031
		8. : 0.999646936989
		9. : 1.
		10. : 1.
semimcfvlb	20	
		1. : 0.150590678076
		2. : 0.490422025739
		3. : 0.805637064341
		4. : 0.871347411518
		5. : 0.985180929632
		6. : 0.993032806012
		7. : 0.996153614086
		8. : 0.999614226423
		9. : 1.
		10. : 1.
semimcfvlb	21	
		1. : 0.150521520457
		2. : 0.490465874838
		3. : 0.806496107847
		4. : 0.87219460731
		5. : 0.985097768244
		6. : 0.992991596525
		7. : 0.996130863522
		8. : 0.999611944654
		9. : 1.
		10. : 1.
semimcfvlb	22	
		1. : 0.151688794275
		2. : 0.49272423215
		3. : 0.807563110366
		4. : 0.872976636776
		5. : 0.985530126942
		6. : 0.993459409853
		7. : 0.996593791191
		8. : 0.999659850549
		9. : 1.
		10. : 1.
semimcfvlb	23	
		1. : 0.151698676539
		2. : 0.492678646394
		3. : 0.807967791893
		4. : 0.873373227582
		5. : 0.985496794908
		6. : 0.993440721855
		7. : 0.996584058854
		8. : 0.999658878662
		9. : 1.
		10. : 1.
spf	0	
		1. : 0.178406510936
		2. : 0.647752571109
		3. : 0.887069419925
		4. : 0.93912374185
		5. : 1.
spf	1	
		1. : 0.178757795664
		2. : 0.646273636836
		3. : 0.884881771424
		4. : 0.93922327362
		5. : 1.
spf	2	
		1. : 0.181081997383
		2. : 0.647399880812
		3. : 0.886822282665
		4. : 0.939465004672
		5. : 1.
spf	3	
		1. : 0.1857604971
		2. : 0.649710211222
		3. : 0.888901929447
		4. : 0.94090400933
		5. : 1.
spf	4	
		1. : 0.186732832706
		2. : 0.648628288732
		3. : 0.888614155306
		4. : 0.940633897634
		5. : 1.
spf	5	
		1. : 0.180717414607
		2. : 0.649244110433
		3. : 0.887904064209
		4. : 0.939963404434
		5. : 1.
spf	6	
		1. : 0.180518378907
		2. : 0.650437320691
		3. : 0.888910137835
		4. : 0.940528110171
		5. : 1.
spf	7	
		1. : 0.175840268501
		2. : 0.647892165553
		3. : 0.88787065466
		4. : 0.939901647535
		5. : 1.
spf	8	
		1. : 0.174520885172
		2. : 0.646542142184
		3. : 0.887906840879
		4. : 0.939743732401
		5. : 1.
spf	9	
		1. : 0.178229662281
		2. : 0.645523178218
		3. : 0.887636569232
		4. : 0.939496961001
		5. : 1.
spf	10	
		1. : 0.176891277538
		2. : 0.644543746291
		3. : 0.887348111149
		4. : 0.939380090113
		5. : 1.
spf	11	
		1. : 0.176428214144
		2. : 0.644215553631
		3. : 0.88668623247
		4. : 0.939086905871
		5. : 1.
spf	12	
		1. : 0.1761268118
		2. : 0.64371604771
		3. : 0.886494117027
		4. : 0.939216815933
		5. : 1.
spf	13	
		1. : 0.181974564339
		2. : 0.647030565388
		3. : 0.887725435855
		4. : 0.939736229177
		5. : 1.
spf	14	
		1. : 0.181337860306
		2. : 0.646059964714
		3. : 0.887461026926
		4. : 0.939938842336
		5. : 1.
spf	15	
		1. : 0.181049887348
		2. : 0.648490511464
		3. : 0.889686753869
		4. : 0.942014437022
		5. : 1.
spf	16	
		1. : 0.180934149084
		2. : 0.646891881
		3. : 0.89000612661
		4. : 0.941521898624
		5. : 1.
spf	17	
		1. : 0.180854976569
		2. : 0.647063273336
		3. : 0.890280025682
		4. : 0.941493380255
		5. : 1.
spf	18	
		1. : 0.180907214251
		2. : 0.648185017128
		3. : 0.890961664686
		4. : 0.941562519175
		5. : 1.
spf	19	
		1. : 0.177255660344
		2. : 0.646558146159
		3. : 0.890113470374
		4. : 0.941133513675
		5. : 1.
spf	20	
		1. : 0.176825306905
		2. : 0.64457398382
		3. : 0.88811229712
		4. : 0.939238484009
		5. : 0.998255155869
spf	21	
		1. : 0.177937862237
		2. : 0.64488241115
		3. : 0.889515592658
		4. : 0.941271440555
		5. : 1.
spf	22	
		1. : 0.178070038083
		2. : 0.646138771394
		3. : 0.89028113268
		4. : 0.941817502528
		5. : 1.
spf	23	
		1. : 0.177615305544
		2. : 0.642265374135
		3. : 0.886768366275
		4. : 0.937407243291
		5. : 0.995755981788
vlb	0	
		1. : 0.137480156774
		2. : 0.432397619525
		3. : 0.653300607578
		4. : 0.820125878363
		5. : 0.934217919935
		6. : 0.972047195405
		7. : 0.988259027567
		8. : 0.997978943551
		9. : 0.999432285414
		10. : 1.
vlb	1	
		1. : 0.134603215665
		2. : 0.454952075159
		3. : 0.667070334343
		4. : 0.80275347722
		5. : 0.924658475957
		6. : 0.961203762604
		7. : 0.979699296798
		8. : 0.995649496621
		9. : 0.998406175895
		10. : 1.
vlb	2	
		1. : 0.13806473654
		2. : 0.453417011973
		3. : 0.669416290992
		4. : 0.814363424242
		5. : 0.931774644376
		6. : 0.97159989276
		7. : 0.9894803702
		8. : 0.997141884085
		9. : 0.999127237683
		10. : 1.
vlb	3	
		1. : 0.141626360171
		2. : 0.462520573547
		3. : 0.670571619449
		4. : 0.790138423912
		5. : 0.912532683777
		6. : 0.953518398948
		7. : 0.97410509364
		8. : 0.997433056202
		9. : 0.999079228938
		10. : 1.
vlb	4	
		1. : 0.140678188353
		2. : 0.452014594334
		3. : 0.660430434708
		4. : 0.789229450122
		5. : 0.912784974299
		6. : 0.952118749145
		7. : 0.972420805312
		8. : 0.996386817398
		9. : 0.999133584845
		10. : 1.
vlb	5	
		1. : 0.136639996962
		2. : 0.446473754435
		3. : 0.657695459669
		4. : 0.805896069634
		5. : 0.924024267585
		6. : 0.964960652684
		7. : 0.986836210493
		8. : 0.996399202062
		9. : 0.999135697089
		10. : 1.
vlb	6	
		1. : 0.138572990613
		2. : 0.458998823851
		3. : 0.669882213514
		4. : 0.798295266713
		5. : 0.917120472013
		6. : 0.953981309847
		7. : 0.973443941595
		8. : 0.997728122783
		9. : 0.999507260969
		10. : 1.
vlb	7	
		1. : 0.135394324096
		2. : 0.448220883792
		3. : 0.656671140465
		4. : 0.806565772473
		5. : 0.927759732262
		6. : 0.967643853056
		7. : 0.988347806375
		8. : 0.997819960097
		9. : 0.999634516253
		10. : 1.
vlb	8	
		1. : 0.131865041905
		2. : 0.44314758823
		3. : 0.661817209046
		4. : 0.82125533332
		5. : 0.939314004918
		6. : 0.972705512787
		7. : 0.98919824795
		8. : 0.996946000007
		9. : 0.999636102326
		10. : 1.
vlb	9	
		1. : 0.133376897319
		2. : 0.473733643693
		3. : 0.690762668781
		4. : 0.803382029341
		5. : 0.923628059588
		6. : 0.960601277654
		7. : 0.979029147396
		8. : 0.995190766557
		9. : 0.997901830623
		10. : 1.
vlb	10	
		1. : 0.132850634003
		2. : 0.435675637819
		3. : 0.651362318807
		4. : 0.811707998619
		5. : 0.934988360564
		6. : 0.970563368794
		7. : 0.986203162344
		8. : 0.995515819759
		9. : 0.999368687245
		10. : 1.
vlb	11	
		1. : 0.132371422404
		2. : 0.460007433666
		3. : 0.666921260756
		4. : 0.792813791282
		5. : 0.924237671556
		6. : 0.960032734888
		7. : 0.978386632388
		8. : 0.996469918556
		9. : 0.998161120382
		10. : 1.
vlb	12	
		1. : 0.133839170511
		2. : 0.457125415544
		3. : 0.671278596843
		4. : 0.799880805344
		5. : 0.92260826841
		6. : 0.961152965911
		7. : 0.979177497299
		8. : 0.996830145308
		9. : 0.998741081469
		10. : 1.
vlb	13	
		1. : 0.137617327498
		2. : 0.444838891815
		3. : 0.660765183758
		4. : 0.804324869539
		5. : 0.924459725004
		6. : 0.961045956787
		7. : 0.978168829467
		8. : 0.9950443346
		9. : 0.997806701957
		10. : 1.
vlb	14	
		1. : 0.137256724213
		2. : 0.451681039821
		3. : 0.665441040203
		4. : 0.805034790132
		5. : 0.925339139477
		6. : 0.960771137218
		7. : 0.979564986323
		8. : 0.995436418199
		9. : 0.998353129166
		10. : 1.
vlb	15	
		1. : 0.137841043466
		2. : 0.467801630859
		3. : 0.682144409321
		4. : 0.80602081534
		5. : 0.924607076329
		6. : 0.961941775155
		7. : 0.980663954192
		8. : 0.996515488525
		9. : 0.998369984291
		10. : 1.
vlb	16	
		1. : 0.137483018492
		2. : 0.434590292663
		3. : 0.654425341613
		4. : 0.817108671332
		5. : 0.933359238231
		6. : 0.971718239477
		7. : 0.988979005699
		8. : 0.997899509559
		9. : 0.999523461051
		10. : 1.
vlb	17	
		1. : 0.136915771838
		2. : 0.458203851558
		3. : 0.670327595827
		4. : 0.798125167978
		5. : 0.917937664314
		6. : 0.956611930228
		7. : 0.977750544967
		8. : 0.995773519631
		9. : 0.998271011572
		10. : 1.
vlb	18	
		1. : 0.139329105213
		2. : 0.448624042039
		3. : 0.669308109018
