# solver	iter	edge-exp-congestion
		(h8,s8) : 0.00393862260639
		(h9,s9) : 0.0172416612394
		(h10,s10) : 0.0164348161617
		(h11,s11) : 0.0387237745398
		(h12,s12) : 0.0276282773621
raeke	3	
		(s1,s2) : 0.117805485632
		(s1,h1) : 0.0148136709809
		(s2,s1) : 0.148136709809
		(s2,s5) : 0.283884608277
		(s2,s6) : 0.244564702857
		(s2,s12) : 1.39206904921
		(s2,h2) : 0.0115311197355
		(s3,s6) : 0.107055255247
		(s3,s9) : 0.406010279403
		(s3,h3) : 0.0484064758136
		(s4,s7) : 0.25997709038
		(s4,s10) : 0.218535462975
		(s4,s11) : 0.260058264231
		(s4,h4) : 0.0128890509356
		(s5,s2) : 1.18397918099
		(s5,s7) : 0.773384831044
		(s5,s8) : 0.608644377173
		(s5,h5) : 0.00469963966255
		(s6,s2) : 0.618118711507
		(s6,s3) : 0.741677929474
		(s6,s7) : 0.43508685145
		(s6,h6) : 0.0221013555609
		(s7,s4) : 0.514995711007
		(s7,s5) : 0.327293992107
		(s7,s6) : 0.675108773423
		(s7,h7) : 0.0214672086648
		(s8,s5) : 0.213799235846
		(s8,s10) : 0.356017023346
		(s8,h8) : 0.0427693327827
		(s9,s3) : 0.250849781284
		(s9,s12) : 0.452203661902
		(s9,h9) : 0.00618490999426
		(s10,s4) : 0.112221383908
		(s10,s8) : 0.344036056555
		(s10,s11) : 0.334949539506
		(s10,h10) : 0.0166197469133
		(s11,s4) : 0.163640573638
		(s11,s10) : 0.238647751633
		(s11,h11) : 0.0533599701233
		(s12,s2) : 0.220469275732
		(s12,s9) : 0.216493604323
		(s12,h12) : 0.165163362967
		(h1,s1) : 0.0117805485632
		(h2,s2) : 0.00435936136466
		(h3,s3) : 0.000460258202833
		(h4,s4) : 0.00766036583887
		(h5,s5) : 0.17880269496
		(h6,s6) : 0.0989168316514
		(h7,s7) : 0.0263621790311
		(h8,s8) : 0.00448291532923
		(h9,s9) : 0.0142398659403
		(h10,s10) : 0.0144204211149
		(h11,s11) : 0.0340880222767
		(h12,s12) : 0.0244323798607
raeke	4	
		(s1,s2) : 0.105523076323
		(s1,h1) : 0.0125375829095
		(s2,s1) : 0.125375829095
		(s2,s5) : 0.258355883422
		(s2,s6) : 0.216052642815
		(s2,s12) : 1.25051838094
		(s2,h2) : 0.0103833204914
		(s3,s6) : 0.0953068154926
		(s3,s9) : 0.364653074764
		(s3,h3) : 0.0435947407543
		(s4,s7) : 0.232445916189
		(s4,s10) : 0.196534743071
		(s4,s11) : 0.234183258746
		(s4,h4) : 0.010958815495
		(s5,s2) : 1.05584434703
		(s5,s7) : 0.691727429129
		(s5,s8) : 0.546652514853
		(s5,h5) : 0.00466697731771
		(s6,s2) : 0.553306086537
		(s6,s3) : 0.666718139634
		(s6,s7) : 0.392030460254
		(s6,h6) : 0.0187009158149
		(s7,s4) : 0.459715344256
		(s7,s5) : 0.294772400498
		(s7,s6) : 0.600054729785
		(s7,h7) : 0.0196992787332
		(s8,s5) : 0.192075583786
		(s8,s10) : 0.319273969288
		(s8,h8) : 0.0385016440997
		(s9,s3) : 0.225078415246
		(s9,s12) : 0.405840630523
		(s9,h9) : 0.00557190481433
		(s10,s4) : 0.0989500727514
		(s10,s8) : 0.308728171474
		(s10,s11) : 0.300992918538
		(s10,h10) : 0.0149652753075
		(s11,s4) : 0.145488970981
		(s11,s10) : 0.213605712873
		(s11,h11) : 0.0480531975469
		(s12,s2) : 0.199709944688
		(s12,s9) : 0.194678629185
		(s12,h12) : 0.148441084247
		(h1,s1) : 0.0105523076323
		(h2,s2) : 0.00397524866155
		(h3,s3) : 0.00041107429198
		(h4,s4) : 0.00685976849675
		(h5,s5) : 0.159569019648
		(h6,s6) : 0.0887649656481
		(h7,s7) : 0.0235331456299
		(h8,s8) : 0.00409853077438
		(h9,s9) : 0.0127306389964
		(h10,s10) : 0.0128909490608
		(h11,s11) : 0.0304450482038
		(h12,s12) : 0.022244040487
raeke	5	
		(s1,s2) : 0.111958471956
		(s1,h1) : 0.0167936176291
		(s2,s1) : 0.167936176291
		(s2,s5) : 0.273775551145
		(s2,s6) : 0.230679968799
		(s2,s12) : 1.34044016937
		(s2,h2) : 0.00892558821805
		(s3,s6) : 0.102618151817
		(s3,s9) : 0.386388495126
		(s3,h3) : 0.0469048186559
		(s4,s7) : 0.249646604036
		(s4,s10) : 0.206675640036
		(s4,s11) : 0.25079319471
		(s4,h4) : 0.0117922875466
		(s5,s2) : 1.13674662993
		(s5,s7) : 0.740664028631
		(s5,s8) : 0.574012501218
		(s5,h5) : 0.00502228136329
		(s6,s2) : 0.596709070288
		(s6,s3) : 0.711226673163
		(s6,s7) : 0.418086946964
		(s6,h6) : 0.0201243046692
		(s7,s4) : 0.489358672994
		(s7,s5) : 0.314579287839
		(s7,s6) : 0.644187791334
		(s7,h7) : 0.0211976886117
		(s8,s5) : 0.206427307705
		(s8,s10) : 0.343536844738
		(s8,h8) : 0.0391762543052
		(s9,s3) : 0.241958657925
		(s9,s12) : 0.437036097394
		(s9,h9) : 0.00473313781141
		(s10,s4) : 0.106418878758
		(s10,s8) : 0.32362982567
		(s10,s11) : 0.323852777649
		(s10,h10) : 0.0161034008092
		(s11,s4) : 0.155891423324
		(s11,s10) : 0.226894594257
		(s11,h11) : 0.0517084151486
		(s12,s2) : 0.213891589922
		(s12,s9) : 0.203243042631
		(s12,h12) : 0.159734405522
		(h1,s1) : 0.0111958471956
		(h2,s2) : 0.00427819856871
		(h3,s3) : 0.000486950241321
		(h4,s4) : 0.00733693391718
		(h5,s5) : 0.170686382673
		(h6,s6) : 0.0949779825157
		(h7,s7) : 0.0251705058653
		(h8,s8) : 0.00440843686067
		(h9,s9) : 0.0136694595677
		(h10,s10) : 0.0137828411138
		(h11,s11) : 0.0325224196708
		(h12,s12) : 0.0237002421006
raeke	6	
		(s1,s2) : 0.101712308014
		(s1,h1) : 0.0156869664103
		(s2,s1) : 0.156869664103
		(s2,s5) : 0.248844843944
		(s2,s6) : 0.211792694993
		(s2,s12) : 1.23012718936
		(s2,h2) : 0.00817497984633
		(s3,s6) : 0.0933668540803
		(s3,s9) : 0.353501019314
		(s3,h3) : 0.0429339770901
		(s4,s7) : 0.226942687578
		(s4,s10) : 0.189009132213
		(s4,s11) : 0.229698871247
		(s4,h4) : 0.0110421079251
		(s5,s2) : 1.04871622431
		(s5,s7) : 0.685945129703
		(s5,s8) : 0.527922151337
		(s5,h5) : 0.00455940103481
		(s6,s2) : 0.545167362882
		(s6,s3) : 0.650890032312
		(s6,s7) : 0.380518267088
		(s6,h6) : 0.0184707130169
		(s7,s4) : 0.449607956521
		(s7,s5) : 0.285949714843
		(s7,s6) : 0.592484082084
		(s7,h7) : 0.0194241852708
		(s8,s5) : 0.18769687777
		(s8,s10) : 0.316329758765
		(s8,h8) : 0.0358937634193
		(s9,s3) : 0.221197891075
		(s9,s12) : 0.399385647988
		(s9,h9) : 0.00433410289248
		(s10,s4) : 0.0976646287599
		(s10,s8) : 0.29495363158
		(s10,s11) : 0.297270726958
		(s10,h10) : 0.0147522037102
		(s11,s4) : 0.142133791587
		(s11,s10) : 0.206744683624
		(s11,h11) : 0.0473881780252
		(s12,s2) : 0.194889272293
		(s12,s9) : 0.186150083508
		(s12,h12) : 0.146417176079
		(h1,s1) : 0.0101712308014
		(h2,s2) : 0.00388990233653
		(h3,s3) : 0.000411972090802
		(h4,s4) : 0.00666653934206
		(h5,s5) : 0.158568607914
		(h6,s6) : 0.0863639161295
		(h7,s7) : 0.0228877521787
		(h8,s8) : 0.00400884878113
		(h9,s9) : 0.0124273465167
		(h10,s10) : 0.0125327449798
		(h11,s11) : 0.0295790657258
		(h12,s12) : 0.0215698279242
raeke	7	
		(s1,s2) : 0.102075264224
		(s1,h1) : 0.0157991327028
		(s2,s1) : 0.157991327028
		(s2,s5) : 0.243689997377
		(s2,s6) : 0.208135602536
		(s2,s12) : 1.23977261689
		(s2,h2) : 0.0090178357676
		(s3,s6) : 0.0927786148024
		(s3,s9) : 0.358259745706
		(s3,h3) : 0.0432505956633
		(s4,s7) : 0.224752393859
		(s4,s10) : 0.192151958265
		(s4,s11) : 0.231765944134
		(s4,h4) : 0.0111253017327
		(s5,s2) : 1.06164859995
		(s5,s7) : 0.671996167619
		(s5,s8) : 0.535677672476
		(s5,h5) : 0.00433925097128
		(s6,s2) : 0.550926684535
		(s6,s3) : 0.657947901811
		(s6,s7) : 0.37183134351
		(s6,h6) : 0.0185932454217
		(s7,s4) : 0.454913156472
		(s7,s5) : 0.289563487412
		(s7,s6) : 0.60007736101
		(s7,h7) : 0.0156001666821
		(s8,s5) : 0.187689219216
		(s8,s10) : 0.317487941263
		(s8,h8) : 0.0369549084643
		(s9,s3) : 0.221466871789
		(s9,s12) : 0.402022507799
		(s9,h9) : 0.00479436642292
		(s10,s4) : 0.0964161415843
		(s10,s8) : 0.298957210504
		(s10,s11) : 0.299157669102
		(s10,h10) : 0.0148621609366
		(s11,s4) : 0.141802551036
		(s11,s10) : 0.207857104109
		(s11,h11) : 0.0477370991077
		(s12,s2) : 0.194540076612
		(s12,s9) : 0.188570046906
		(s12,h12) : 0.14743939479
		(h1,s1) : 0.0102075264224
		(h2,s2) : 0.00305772761885
		(h3,s3) : 0.000412954354087
		(h4,s4) : 0.0066791464492
		(h5,s5) : 0.159177224575
		(h6,s6) : 0.0865646805725
		(h7,s7) : 0.0231975766727
		(h8,s8) : 0.00400913621429
		(h9,s9) : 0.0124603251206
		(h10,s10) : 0.012565562692
		(h11,s11) : 0.0296107032985
		(h12,s12) : 0.0215708946723
raeke	8	
		(s1,s2) : 0.108440544885
		(s1,h1) : 0.0167027785098
		(s2,s1) : 0.167027785098
		(s2,s5) : 0.263610271342
		(s2,s6) : 0.22038289549
		(s2,s12) : 1.31043645333
		(s2,h2) : 0.00895464062479
		(s3,s6) : 0.100042784616
		(s3,s9) : 0.379205284121
		(s3,h3) : 0.0457027596308
		(s4,s7) : 0.238248271798
		(s4,s10) : 0.204807743548
		(s4,s11) : 0.249504902887
		(s4,h4) : 0.0117614276246
		(s5,s2) : 1.11905344115
		(s5,s7) : 0.712112287913
		(s5,s8) : 0.570938182414
		(s5,h5) : 0.00558331017861
		(s6,s2) : 0.583469807408
		(s6,s3) : 0.69523212886
		(s6,s7) : 0.39832126876
		(s6,h6) : 0.019660488355
		(s7,s4) : 0.486657992274
		(s7,s5) : 0.310399314178
		(s7,s6) : 0.633350095033
		(s7,h7) : 0.0164927035846
		(s8,s5) : 0.199406657791
		(s8,s10) : 0.340450245265
		(s8,h8) : 0.0390664166033
		(s9,s3) : 0.234864841871
		(s9,s12) : 0.425673114613
		(s9,h9) : 0.00506903382961
		(s10,s4) : 0.10225886244
		(s10,s8) : 0.31693228071
		(s10,s11) : 0.322992907423
		(s10,h10) : 0.0157117344634
		(s11,s4) : 0.150229354606
		(s11,s10) : 0.220397247671
		(s11,h11) : 0.0515767365409
		(s12,s2) : 0.207511084149
		(s12,s9) : 0.199716531778
		(s12,h12) : 0.155883466495
		(h1,s1) : 0.0108440544885
		(h2,s2) : 0.00325289339235
		(h3,s3) : 0.00061786943129
		(h4,s4) : 0.00710289851588
		(h5,s5) : 0.168452076995
		(h6,s6) : 0.0919852313439
		(h7,s7) : 0.024665260886
		(h8,s8) : 0.00426506059651
		(h9,s9) : 0.0132306478882
		(h10,s10) : 0.0133646158722
		(h11,s11) : 0.0313896157377
		(h12,s12) : 0.0229952712926
raeke	9	
		(s1,s2) : 0.113062135566
		(s1,h1) : 0.0137974718855
		(s2,s1) : 0.137974718855
		(s2,s5) : 0.275958172122
		(s2,s6) : 0.232075914791
		(s2,s12) : 1.36972104072
		(s2,h2) : 0.00934913640767
		(s3,s6) : 0.10414206127
		(s3,s9) : 0.394766545405
		(s3,h3) : 0.0477436953256
		(s4,s7) : 0.251450248387
		(s4,s10) : 0.210524014682
		(s4,s11) : 0.258908608567
		(s4,h4) : 0.0122954300423
		(s5,s2) : 1.15216634769
		(s5,s7) : 0.746150059767
		(s5,s8) : 0.590955495655
		(s5,h5) : 0.00585092710067
		(s6,s2) : 0.595900912958
		(s6,s3) : 0.724939282227
		(s6,s7) : 0.416839536561
		(s6,h6) : 0.0205701521733
		(s7,s4) : 0.503389536339
		(s7,s5) : 0.320033887733
		(s7,s6) : 0.656456939686
		(s7,h7) : 0.0188545807691
		(s8,s5) : 0.210579410609
		(s8,s10) : 0.351975491952
		(s8,h8) : 0.0407914961132
		(s9,s3) : 0.2440840346
		(s9,s12) : 0.442503489464
		(s9,h9) : 0.00529729449867
		(s10,s4) : 0.108270638425
		(s10,s8) : 0.331536157103
		(s10,s11) : 0.337228008689
		(s10,h10) : 0.0154480883594
		(s11,s4) : 0.158710642159
		(s11,s10) : 0.230465161638
		(s11,h11) : 0.0538132058743
		(s12,s2) : 0.211094546144
		(s12,s9) : 0.207966044214
		(s12,h12) : 0.162947502183
		(h1,s1) : 0.0113062135566
		(h2,s2) : 0.00369972682149
		(h3,s3) : 0.000732224310356
		(h4,s4) : 0.00734663551373
		(h5,s5) : 0.174120970365
		(h6,s6) : 0.0950706337732
		(h7,s7) : 0.0253986326734
		(h8,s8) : 0.00479782109347
		(h9,s9) : 0.0136827879433
		(h10,s10) : 0.013855101954
		(h11,s11) : 0.0331171245283
		(h12,s12) : 0.0236311082001
raeke	10	
		(s1,s2) : 0.114837079515
		(s1,h1) : 0.0139940563596
		(s2,s1) : 0.139940563596
		(s2,s5) : 0.278044340397
		(s2,s6) : 0.235692098441
		(s2,s12) : 1.39136036622
		(s2,h2) : 0.00948835104413
		(s3,s6) : 0.104359481111
		(s3,s9) : 0.399988632384
		(s3,h3) : 0.0494984769472
		(s4,s7) : 0.25454300229
		(s4,s10) : 0.213648976213
		(s4,s11) : 0.262645256831
		(s4,h4) : 0.0124717116559
		(s5,s2) : 1.17159500968
		(s5,s7) : 0.752750933369
		(s5,s8) : 0.59954014484
		(s5,h5) : 0.0059276933488
		(s6,s2) : 0.604659376248
		(s6,s3) : 0.742813630524
		(s6,s7) : 0.419121486142
		(s6,h6) : 0.0208541473277
		(s7,s4) : 0.51081631131
		(s7,s5) : 0.325284625322
		(s7,s6) : 0.66948450348
		(s7,h7) : 0.0179518337288
		(s8,s5) : 0.211940458005
		(s8,s10) : 0.355926223643
		(s8,h8) : 0.0414067045408
		(s9,s3) : 0.25053701454
		(s9,s12) : 0.448421833624
		(s9,h9) : 0.00537270094862
		(s10,s4) : 0.109213657393
		(s10,s8) : 0.336532553985
		(s10,s11) : 0.341833923921
		(s10,h10) : 0.0156680537517
		(s11,s4) : 0.160934798392
		(s11,s10) : 0.234011437028
		(s11,h11) : 0.0545737262623
		(s12,s2) : 0.213717359501
		(s12,s9) : 0.213671127558
		(s12,h12) : 0.165244515199
		(h1,s1) : 0.0114837079515
		(h2,s2) : 0.00351120541444
		(h3,s3) : 0.000598223790349
		(h4,s4) : 0.00745895847984
		(h5,s5) : 0.176789359766
		(h6,s6) : 0.0965599883159
		(h7,s7) : 0.0258688355599
		(h8,s8) : 0.00458610282312
		(h9,s9) : 0.0139026097707
		(h10,s10) : 0.0140674035932
		(h11,s11) : 0.0336204317291
		(h12,s12) : 0.0240051439204
raeke	11	
		(s1,s2) : 0.116046882867
		(s1,h1) : 0.0155562159623
		(s2,s1) : 0.155562159623
		(s2,s5) : 0.275865646322
		(s2,s6) : 0.239526204896
		(s2,s12) : 1.41300835729
		(s2,h2) : 0.00960961696266
		(s3,s6) : 0.105694593107
		(s3,s9) : 0.410136952006
		(s3,h3) : 0.0501310924827
		(s4,s7) : 0.257278663066
		(s4,s10) : 0.216233626332
		(s4,s11) : 0.265924291217
		(s4,h4) : 0.01374141445
		(s5,s2) : 1.19695902369
		(s5,s7) : 0.768949255739
		(s5,s8) : 0.610020646881
		(s5,h5) : 0.00424702007066
		(s6,s2) : 0.615193842187
		(s6,s3) : 0.757329865614
		(s6,s7) : 0.423889669875
		(s6,h6) : 0.0211206738634
		(s7,s4) : 0.523961055788
		(s7,s5) : 0.323812213415
		(s7,s6) : 0.682789735771
		(s7,h7) : 0.0181812672307
		(s8,s5) : 0.214076251178
		(s8,s10) : 0.363343076505
		(s8,h8) : 0.0419359031381
		(s9,s3) : 0.253741065928
		(s9,s12) : 0.454217059345
		(s9,h9) : 0.00640324115128
		(s10,s4) : 0.113165902463
		(s10,s8) : 0.340277319121
		(s10,s11) : 0.346926210197
		(s10,h10) : 0.0158682993921
		(s11,s4) : 0.164308993439
		(s11,s10) : 0.236857934014
		(s11,h11) : 0.0552712060473
		(s12,s2) : 0.216255125776
		(s12,s9) : 0.221162201463
		(s12,h12) : 0.167356423562
		(h1,s1) : 0.0116046882867
		(h2,s2) : 0.00356036632334
		(h3,s3) : 0.000607153839806
		(h4,s4) : 0.00754147734252
		(h5,s5) : 0.180464501611
		(h6,s6) : 0.0979609582535
		(h7,s7) : 0.0262258088601
		(h8,s8) : 0.00464803930613
		(h9,s9) : 0.0140691383317
		(h10,s10) : 0.0142617788852
		(h11,s11) : 0.0341028486511
		(h12,s12) : 0.0243756146229
raeke	12	
		(s1,s2) : 0.125069037407
		(s1,h1) : 0.0166981613959
		(s2,s1) : 0.166981613959
		(s2,s5) : 0.300563939751
		(s2,s6) : 0.25740652472
		(s2,s12) : 1.51651591119
		(s2,h2) : 0.0103149688233
		(s3,s6) : 0.114437494543
		(s3,s9) : 0.440618131032
		(s3,h3) : 0.0537932435953
		(s4,s7) : 0.276270568374
		(s4,s10) : 0.24120670066
		(s4,s11) : 0.289441505225
		(s4,h4) : 0.0138971067875
		(s5,s2) : 1.28447629547
		(s5,s7) : 0.827971971947
		(s5,s8) : 0.666499174894
		(s5,h5) : 0.00455963314842
		(s6,s2) : 0.662164474086
		(s6,s3) : 0.812653942402
		(s6,s7) : 0.458811288883
		(s6,h6) : 0.0226741504596
		(s7,s4) : 0.569236658616
		(s7,s5) : 0.348743026974
		(s7,s6) : 0.732674288192
		(s7,h7) : 0.0195161347569
		(s8,s5) : 0.229639730833
		(s8,s10) : 0.401994290345
		(s8,h8) : 0.0450125704861
		(s9,s3) : 0.272345592513
		(s9,s12) : 0.488147847315
		(s9,h9) : 0.00687371589032
		(s10,s4) : 0.11924910478
		(s10,s8) : 0.365091173682
		(s10,s11) : 0.371698191038
		(s10,h10) : 0.0200193540249
		(s11,s4) : 0.17587816664
		(s11,s10) : 0.26031221674
		(s11,h11) : 0.0593295333691
		(s12,s2) : 0.234538688628
		(s12,s9) : 0.237079342142
		(s12,h12) : 0.179650674097
		(h1,s1) : 0.0125069037407
		(h2,s2) : 0.00383691822547
		(h3,s3) : 0.0007988526614
		(h4,s4) : 0.00815259120975
		(h5,s5) : 0.194559707624
		(h6,s6) : 0.105585290251
		(h7,s7) : 0.0282761492147
		(h8,s8) : 0.00501693774642
		(h9,s9) : 0.0151533125556
		(h10,s10) : 0.0152718802004
		(h11,s11) : 0.0368346020808
		(h12,s12) : 0.0263461013244
raeke	13	
		(s1,s2) : 0.127278592549
		(s1,h1) : 0.0171397008922
		(s2,s1) : 0.171397008922
		(s2,s5) : 0.308210020165
		(s2,s6) : 0.268032525251
		(s2,s12) : 1.55160563288
		(s2,h2) : 0.0105524539369
		(s3,s6) : 0.118031713576
		(s3,s9) : 0.444235851287
		(s3,h3) : 0.0551981874372
		(s4,s7) : 0.285934474515
		(s4,s10) : 0.233252399572
		(s4,s11) : 0.290829516254
		(s4,h4) : 0.0142567844605
		(s5,s2) : 1.31044775765
		(s5,s7) : 0.8573989455
		(s5,s8) : 0.663660801809
		(s5,h5) : 0.00468894891182
		(s6,s2) : 0.674681531786
		(s6,s3) : 0.825816729383
		(s6,s7) : 0.473334137831
		(s6,h6) : 0.0232906897015
		(s7,s4) : 0.56547859857
		(s7,s5) : 0.354360518906
		(s7,s6) : 0.745825633848
		(s7,h7) : 0.0236353759002
		(s8,s5) : 0.235666455067
		(s8,s10) : 0.391542789103
		(s8,h8) : 0.0461847925431
		(s9,s3) : 0.28030591355
		(s9,s12) : 0.500942356059
		(s9,h9) : 0.00545330488038
		(s10,s4) : 0.123947508302
		(s10,s8) : 0.374431242004
		(s10,s11) : 0.381597242559
		(s10,h10) : 0.015909857665
		(s11,s4) : 0.180255928341
		(s11,s10) : 0.257275259749
		(s11,h11) : 0.0608802506155
		(s12,s2) : 0.238359943207
		(s12,s9) : 0.236692959185
		(s12,h12) : 0.184445107696
		(h1,s1) : 0.0127278592549
		(h2,s2) : 0.00540019013993
		(h3,s3) : 0.000812679630064
		(h4,s4) : 0.00829021997328
		(h5,s5) : 0.198015999993
		(h6,s6) : 0.107484942334
		(h7,s7) : 0.0285350952479
		(h8,s8) : 0.00509651257879
		(h9,s9) : 0.0154852507941
		(h10,s10) : 0.0157004121092
		(h11,s11) : 0.0373906935431
		(h12,s12) : 0.0266955990413
raeke	14	
		(s1,s2) : 0.129822263312
		(s1,h1) : 0.017240884474
		(s2,s1) : 0.17240884474
		(s2,s5) : 0.320536740752
		(s2,s6) : 0.272449752003
		(s2,s12) : 1.56718864223
		(s2,h2) : 0.0106147499531
		(s3,s6) : 0.119761124468
		(s3,s9) : 0.455087380508
		(s3,h3) : 0.0555240478681
		(s4,s7) : 0.289329807719
		(s4,s10) : 0.248572529301
		(s4,s11) : 0.298661768811
		(s4,h4) : 0.0143409488532
		(s5,s2) : 1.32386888488
		(s5,s7) : 0.87356792493
		(s5,s8) : 0.688853370452
		(s5,h5) : 0.00519181556955
		(s6,s2) : 0.684348407101
		(s6,s3) : 0.838887999673
		(s6,s7) : 0.486274197438
		(s6,h6) : 0.0234281854153
		(s7,s4) : 0.586993767061
		(s7,s5) : 0.361161605965
		(s7,s6) : 0.754671177371
		(s7,h7) : 0.023774906456
		(s8,s5) : 0.239193919859
		(s8,s10) : 0.415728671556
		(s8,h8) : 0.0464574427349
		(s9,s3) : 0.282900302419
		(s9,s12) : 0.504705837435
		(s9,h9) : 0.00706355756937
		(s10,s4) : 0.125004014512
		(s10,s8) : 0.378508206682
		(s10,s11) : 0.383896298236
		(s10,h10) : 0.0205668617294
		(s11,s4) : 0.183266731902
		(s11,s10) : 0.270110074145
		(s11,h11) : 0.0612396548933
		(s12,s2) : 0.245622245248
		(s12,s9) : 0.245942417314
		(s12,h12) : 0.185533972477
		(h1,s1) : 0.0129822263312
		(h2,s2) : 0.00550696787145
		(h3,s3) : 0.000830068156451
		(h4,s4) : 0.00847090808888
		(h5,s5) : 0.201731606938
		(h6,s6) : 0.109691040452
		(h7,s7) : 0.029140368487
		(h8,s8) : 0.00521354416306
		(h9,s9) : 0.0157211917726
		(h10,s10) : 0.0158665861722
		(h11,s11) : 0.0383215287932
		(h12,s12) : 0.0275009907664
raeke	15	
		(s1,s2) : 0.117251848749
		(s1,h1) : 0.0153833060593
		(s2,s1) : 0.153833060593
		(s2,s5) : 0.286787646187
		(s2,s6) : 0.242963210656
		(s2,s12) : 1.39760279064
		(s2,h2) : 0.00949643406476
		(s3,s6) : 0.107881587903
		(s3,s9) : 0.405482219356
		(s3,h3) : 0.0495517442207
		(s4,s7) : 0.250952224299
		(s4,s10) : 0.222309393086
		(s4,s11) : 0.267713600207
		(s4,h4) : 0.014947922441
		(s5,s2) : 1.1822726458
		(s5,s7) : 0.790483291842
		(s5,s8) : 0.622694483488
		(s5,h5) : 0.00430130256862
		(s6,s2) : 0.615528271215
		(s6,s3) : 0.74761237279
		(s6,s7) : 0.441171222219
		(s6,h6) : 0.020838894494
		(s7,s4) : 0.539294593114
		(s7,s5) : 0.318957639358
		(s7,s6) : 0.670576030193
		(s7,h7) : 0.0212223477186
		(s8,s5) : 0.207967306114
		(s8,s10) : 0.378394686217
		(s8,h8) : 0.0414287094748
		(s9,s3) : 0.254689326891
		(s9,s12) : 0.450649002299
		(s9,h9) : 0.00630178329187
		(s10,s4) : 0.116104801197
		(s10,s8) : 0.330828680759
		(s10,s11) : 0.346122926416
		(s10,h10) : 0.0183251650353
		(s11,s4) : 0.158891187093
		(s11,s10) : 0.232136229858
		(s11,h11) : 0.0549105447708
		(s12,s2) : 0.221903682085
		(s12,s9) : 0.220899757552
		(s12,h12) : 0.165436167662
		(h1,s1) : 0.0117251848749
		(h2,s2) : 0.0039194600868
		(h3,s3) : 0.000657954978518
		(h4,s4) : 0.00761638605972
		(h5,s5) : 0.182475085516
		(h6,s6) : 0.0991279982413
		(h7,s7) : 0.025844500149
		(h8,s8) : 0.00471259228314
		(h9,s9) : 0.0141974185201
		(h10,s10) : 0.0143467749564
		(h11,s11) : 0.0326296338036
		(h12,s12) : 0.0248913323323
raeke	16	
		(s1,s2) : 0.115825289081
		(s1,h1) : 0.0152892946437
		(s2,s1) : 0.152892946437
		(s2,s5) : 0.281065759132
		(s2,s6) : 0.240274755156
		(s2,s12) : 1.38948376381
		(s2,h2) : 0.00943852527858
		(s3,s6) : 0.103990148197
		(s3,s9) : 0.402257535197
		(s3,h3) : 0.049283442187
		(s4,s7) : 0.249593422642
		(s4,s10) : 0.22083575071
		(s4,s11) : 0.266088823131
		(s4,h4) : 0.0116037472534
		(s5,s2) : 1.17572098501
		(s5,s7) : 0.776232088154
		(s5,s8) : 0.610669200033
		(s5,h5) : 0.00427331325602
		(s6,s2) : 0.609521725607
		(s6,s3) : 0.743564363519
		(s6,s7) : 0.429451946917
		(s6,h6) : 0.0207055960354
		(s7,s4) : 0.516083648591
		(s7,s5) : 0.316264855212
		(s7,s6) : 0.666934031277
		(s7,h7) : 0.0210921441457
		(s8,s5) : 0.206408285458
		(s8,s10) : 0.367556962135
		(s8,h8) : 0.0411788826805
		(s9,s3) : 0.251833966573
		(s9,s12) : 0.446857002521
		(s9,h9) : 0.00626244694703
		(s10,s4) : 0.107134566279
		(s10,s8) : 0.328601197941
		(s10,s11) : 0.341383524772
		(s10,h10) : 0.0182139878963
		(s11,s4) : 0.153585789096
		(s11,s10) : 0.229395846459
		(s11,h11) : 0.0545732196208
		(s12,s2) : 0.218312823757
		(s12,s9) : 0.218758186917
		(s12,h12) : 0.16440768012
		(h1,s1) : 0.0115825289081
		(h2,s2) : 0.00387216538705
		(h3,s3) : 0.000368377517229
		(h4,s4) : 0.00757514650501
		(h5,s5) : 0.180161650595
		(h6,s6) : 0.0978395061767
		(h7,s7) : 0.0254926518825
		(h8,s8) : 0.00464836764237
		(h9,s9) : 0.014029971645
		(h10,s10) : 0.0141470608651
		(h11,s11) : 0.0321241483861
		(h12,s12) : 0.0244807045538
raeke	17	
		(s1,s2) : 0.134098506202
		(s1,h1) : 0.017691113693
		(s2,s1) : 0.17691113693
		(s2,s5) : 0.325408196633
		(s2,s6) : 0.278033626537
		(s2,s12) : 1.60749077459
		(s2,h2) : 0.0109213594757
		(s3,s6) : 0.12039619019
		(s3,s9) : 0.465696946454
		(s3,h3) : 0.0570264043325
		(s4,s7) : 0.28806899889
		(s4,s10) : 0.255675979928
		(s4,s11) : 0.307950674352
		(s4,h4) : 0.013425059984
		(s5,s2) : 1.35995291148
		(s5,s7) : 0.898500945931
		(s5,s8) : 0.706978545643
		(s5,h5) : 0.00494228288759
		(s6,s2) : 0.705420300141
		(s6,s3) : 0.860527592595
		(s6,s7) : 0.497204583077
		(s6,h6) : 0.0239539063297
		(s7,s4) : 0.597473084273
		(s7,s5) : 0.365897066143
		(s7,s6) : 0.771509822519
		(s7,h7) : 0.0244039644927
		(s8,s5) : 0.237700806902
		(s8,s10) : 0.425544714437
		(s8,h8) : 0.0476428557483
		(s9,s3) : 0.291564640127
		(s9,s12) : 0.517355553348
		(s9,h9) : 0.00724639823323
		(s10,s4) : 0.123080487893
		(s10,s8) : 0.378878343336
		(s10,s11) : 0.394721965225
		(s10,h10) : 0.0210875240482
		(s11,s4) : 0.177690259496
