# solver	iter	edge-exp-congestion
		(s5,s8) : 0.224482864704
		(s5,h5) : 0.00151980034494
		(s6,s2) : 0.207368530739
		(s6,s3) : 0.240258613045
		(s6,s7) : 0.123975035643
		(s6,h6) : 0.00615690433897
		(s7,s4) : 0.154148287581
		(s7,s5) : 0.0753491506582
		(s7,s6) : 0.230565519199
		(s7,h7) : 0.00647472842362
		(s8,s5) : 0.0687834707592
		(s8,s10) : 0.150092945164
		(s8,h8) : 0.0119645878064
		(s9,s3) : 0.0810655267316
		(s9,s12) : 0.161336237862
		(s9,h9) : 0.00144470096416
		(s10,s4) : 0.0671209301451
		(s10,s8) : 0.100676600013
		(s10,s11) : 0.109843930831
		(s10,h10) : 0.00491740123674
		(s11,s4) : 0.0756405786394
		(s11,s10) : 0.0730925506121
		(s11,h11) : 0.0157960593417
		(s12,s2) : 0.063930714139
		(s12,s9) : 0.0704705199273
		(s12,h12) : 0.0488057253596
		(h1,s1) : 0.00339041026714
		(h2,s2) : 0.00129663411218
		(h3,s3) : 0.000137324030267
		(h4,s4) : 0.00222217978069
		(h5,s5) : 0.0528562026379
		(h6,s6) : 0.0287879720432
		(h7,s7) : 0.00762925072625
		(h8,s8) : 0.00133628292704
		(h9,s9) : 0.00414244883889
		(h10,s10) : 0.00417758165993
		(h11,s11) : 0.00985968857528
		(h12,s12) : 0.00718994264141
raeke	7	
		(s1,s2) : 0.0340250880748
		(s1,h1) : 0.00526637756762
		(s2,s1) : 0.0526637756762
		(s2,s5) : 0.0869739366439
		(s2,s6) : 0.0792327235964
		(s2,s12) : 0.39208214272
		(s2,h2) : 0.00300594525587
		(s3,s6) : 0.0342415168652
		(s3,s9) : 0.146885232312
		(s3,h3) : 0.0144168652211
		(s4,s7) : 0.12065763456
		(s4,s10) : 0.062675324363
		(s4,s11) : 0.0991315044357
		(s4,h4) : 0.00370843391091
		(s5,s2) : 0.32346894772
		(s5,s7) : 0.198416433376
		(s5,s8) : 0.226323902365
		(s5,h5) : 0.00144641699043
		(s6,s2) : 0.209379732216
		(s6,s3) : 0.242905821029
		(s6,s7) : 0.121363846194
		(s6,h6) : 0.00619774847391
		(s7,s4) : 0.155824119099
		(s7,s5) : 0.0763347865242
		(s7,s6) : 0.233603708475
		(s7,h7) : 0.00520005556069
		(s8,s5) : 0.0687739816141
		(s8,s10) : 0.149589254872
		(s8,h8) : 0.0123183028214
		(s9,s3) : 0.0810130658456
		(s9,s12) : 0.162581000498
		(s9,h9) : 0.00159812214097
		(s10,s4) : 0.0660970956124
		(s10,s8) : 0.101858574954
		(s10,s11) : 0.11021918007
		(s10,h10) : 0.00495405364552
		(s11,s4) : 0.0753637662586
		(s11,s10) : 0.0735655988838
		(s11,h11) : 0.0159123663692
		(s12,s2) : 0.0639458377882
		(s12,s9) : 0.0711556383729
		(s12,h12) : 0.0491464649299
		(h1,s1) : 0.00340250880748
		(h2,s2) : 0.00101924253962
		(h3,s3) : 0.000137651451362
		(h4,s4) : 0.00222638214973
		(h5,s5) : 0.0530590748583
		(h6,s6) : 0.0288548935242
		(h7,s7) : 0.00773252555758
		(h8,s8) : 0.0013363787381
		(h9,s9) : 0.00415344170686
		(h10,s10) : 0.00418852089733
		(h11,s11) : 0.00987023443285
		(h12,s12) : 0.0071902982241
raeke	8	
		(s1,s2) : 0.0361468482951
		(s1,h1) : 0.00556759283661
		(s2,s1) : 0.0556759283661
		(s2,s5) : 0.0939228323497
		(s2,s6) : 0.0840874731525
		(s2,s12) : 0.414457439444
		(s2,h2) : 0.00298488020826
		(s3,s6) : 0.0368593540055
		(s3,s9) : 0.15539450082
		(s3,h3) : 0.0152342532103
		(s4,s7) : 0.127658923095
		(s4,s10) : 0.0668124371656
		(s4,s11) : 0.106683080067
		(s4,h4) : 0.00392047587487
		(s5,s2) : 0.341130879329
		(s5,s7) : 0.210215903836
		(s5,s8) : 0.240774702983
		(s5,h5) : 0.00186110339287
		(s6,s2) : 0.221707479252
		(s6,s3) : 0.256604442916
		(s6,s7) : 0.130241936733
		(s6,h6) : 0.00655349611832
		(s7,s4) : 0.166831424019
		(s7,s5) : 0.0820026422035
		(s7,s6) : 0.246524555113
		(s7,h7) : 0.00549756786154
		(s8,s5) : 0.0733001222068
		(s8,s10) : 0.159701806894
		(s8,h8) : 0.0130221388678
		(s9,s3) : 0.0859323792414
		(s9,s12) : 0.172067464824
		(s9,h9) : 0.0016896779432
		(s10,s4) : 0.0700943352113
		(s10,s8) : 0.10823174614
		(s10,s11) : 0.118430897307
		(s10,h10) : 0.00523724482114
		(s11,s4) : 0.0797571114603
		(s11,s10) : 0.0780664632365
		(s11,h11) : 0.0171922455136
		(s12,s2) : 0.0681642905443
		(s12,s9) : 0.0753999630503
		(s12,h12) : 0.0519611554982
		(h1,s1) : 0.00361468482951
		(h2,s2) : 0.00108429779745
		(h3,s3) : 0.000205956477097
		(h4,s4) : 0.00236763283863
		(h5,s5) : 0.0561506923317
		(h6,s6) : 0.0306617437813
		(h7,s7) : 0.00822175362866
		(h8,s8) : 0.0014216868655
		(h9,s9) : 0.00441021596272
		(h10,s10) : 0.00445487195741
		(h11,s11) : 0.0104632052459
		(h12,s12) : 0.00766509043086
raeke	9	
		(s1,s2) : 0.0376873785219
		(s1,h1) : 0.00459915729517
		(s2,s1) : 0.0459915729517
		(s2,s5) : 0.0984526392327
		(s2,s6) : 0.0883074221109
		(s2,s12) : 0.433354842307
		(s2,h2) : 0.00311637880256
		(s3,s6) : 0.038371880268
		(s3,s9) : 0.161645281793
		(s3,h3) : 0.0159145651085
		(s4,s7) : 0.13450435269
		(s4,s10) : 0.0684050078257
		(s4,s11) : 0.110594171759
		(s4,h4) : 0.00409847668077
		(s5,s2) : 0.351385869657
		(s5,s7) : 0.219711890981
		(s5,s8) : 0.249897531878
		(s5,h5) : 0.00195030903356
		(s6,s2) : 0.226750005666
		(s6,s3) : 0.267272864518
		(s6,s7) : 0.136177414258
		(s6,h6) : 0.0068567173911
		(s7,s4) : 0.172208390284
		(s7,s5) : 0.0848127305956
		(s7,s6) : 0.255186043398
		(s7,h7) : 0.00628486025637
		(s8,s5) : 0.0768297784716
		(s8,s10) : 0.165813381998
		(s8,h8) : 0.0135971653711
		(s9,s3) : 0.0894492009268
		(s9,s12) : 0.17878917036
		(s9,h9) : 0.00176576483289
		(s10,s4) : 0.0738565394391
		(s10,s8) : 0.112724545325
		(s10,s11) : 0.123663578439
		(s10,h10) : 0.00514936278648
		(s11,s4) : 0.0839345843141
		(s11,s10) : 0.0813362280639
		(s11,h11) : 0.0179377352914
		(s12,s2) : 0.0691145880447
		(s12,s9) : 0.0786414446783
		(s12,h12) : 0.0543158340611
		(h1,s1) : 0.00376873785219
		(h2,s2) : 0.00123324227383
		(h3,s3) : 0.000244074770119
		(h4,s4) : 0.00244887850458
		(h5,s5) : 0.0580403234551
		(h6,s6) : 0.0316902112577
		(h7,s7) : 0.00846621089114
		(h8,s8) : 0.00159927369782
		(h9,s9) : 0.00456092931442
		(h10,s10) : 0.00461836731799
		(h11,s11) : 0.0110390415094
		(h12,s12) : 0.0078770360667
raeke	10	
		(s1,s2) : 0.038279026505
		(s1,h1) : 0.00466468545321
		(s2,s1) : 0.0466468545321
		(s2,s5) : 0.0991260694969
		(s2,s6) : 0.0897102252877
		(s2,s12) : 0.440288199186
		(s2,h2) : 0.00316278368138
		(s3,s6) : 0.038441341312
		(s3,s9) : 0.163768219964
		(s3,h3) : 0.0164994923157
		(s4,s7) : 0.136056865424
		(s4,s10) : 0.0694209183755
		(s4,s11) : 0.112166939343
		(s4,h4) : 0.00415723721865
		(s5,s2) : 0.357366561843
		(s5,s7) : 0.221586326346
		(s5,s8) : 0.253398129609
		(s5,h5) : 0.00197589778293
		(s6,s2) : 0.230068031614
		(s6,s3) : 0.273500408142
		(s6,s7) : 0.136997620566
		(s6,h6) : 0.00695138244256
		(s7,s4) : 0.174715988672
		(s7,s5) : 0.0862531393401
		(s7,s6) : 0.260061690428
		(s7,h7) : 0.00598394457626
		(s8,s5) : 0.0774329209048
		(s8,s10) : 0.167677895635
		(s8,h8) : 0.0138022348469
		(s9,s3) : 0.0917099969903
		(s9,s12) : 0.181175658475
		(s9,h9) : 0.00179090031621
		(s10,s4) : 0.0745458935011
		(s10,s8) : 0.11444802599
		(s10,s11) : 0.125340259411
		(s10,h10) : 0.00522268458388
		(s11,s4) : 0.0850920182237
		(s11,s10) : 0.0825708654204
		(s11,h11) : 0.0181912420874
		(s12,s2) : 0.0699815473053
		(s12,s9) : 0.0806844060943
		(s12,h12) : 0.0550815050662
		(h1,s1) : 0.0038279026505
		(h2,s2) : 0.00117040180481
		(h3,s3) : 0.000199407930116
		(h4,s4) : 0.00248631949328
		(h5,s5) : 0.0589297865885
		(h6,s6) : 0.032186662772
		(h7,s7) : 0.00862294518664
		(h8,s8) : 0.00152870094104
		(h9,s9) : 0.00463420325691
		(h10,s10) : 0.00468913453106
		(h11,s11) : 0.0112068105764
		(h12,s12) : 0.00800171464012
raeke	11	
		(s1,s2) : 0.0386822942891
		(s1,h1) : 0.00518540532078
		(s2,s1) : 0.0518540532078
		(s2,s5) : 0.0988601055856
		(s2,s6) : 0.0911452346612
		(s2,s12) : 0.447206432268
		(s2,h2) : 0.00320320565422
		(s3,s6) : 0.0388510645605
		(s3,s9) : 0.167785104914
		(s3,h3) : 0.0167103641609
		(s4,s7) : 0.138092873409
		(s4,s10) : 0.0700642435455
		(s4,s11) : 0.113487809906
		(s4,h4) : 0.00458047148335
		(s5,s2) : 0.365175580188
		(s5,s7) : 0.226215823186
		(s5,s8) : 0.258268313189
		(s5,h5) : 0.00141567335689
		(s6,s2) : 0.234231289398
		(s6,s3) : 0.278914964277
		(s6,s7) : 0.138208044125
		(s6,h6) : 0.00704022462112
		(s7,s4) : 0.178529018358
		(s7,s5) : 0.0855791438482
		(s7,s6) : 0.265223717278
		(s7,h7) : 0.00606042241024
		(s8,s5) : 0.0778288619962
		(s8,s10) : 0.171481115045
		(s8,h8) : 0.0139786343794
		(s9,s3) : 0.0928010006735
		(s9,s12) : 0.183751085988
		(s9,h9) : 0.00213441371709
		(s10,s4) : 0.0768520933399
		(s10,s8) : 0.115334543292
		(s10,s11) : 0.12748145389
		(s10,h10) : 0.00528943313069
		(s11,s4) : 0.0869302721882
		(s11,s10) : 0.083477800288
		(s11,h11) : 0.0184237353491
		(s12,s2) : 0.0711408306455
		(s12,s9) : 0.0832139911463
		(s12,h12) : 0.0557854745208
		(h1,s1) : 0.00386822942891
		(h2,s2) : 0.00118678877445
		(h3,s3) : 0.000202384613269
		(h4,s4) : 0.00251382578084
		(h5,s5) : 0.0601548338702
		(h6,s6) : 0.0326536527512
		(h7,s7) : 0.0087419362867
		(h8,s8) : 0.00154934643538
		(h9,s9) : 0.00468971277724
		(h10,s10) : 0.00475392629507
		(h11,s11) : 0.011367616217
		(h12,s12) : 0.00812520487431
raeke	12	
		(s1,s2) : 0.0416896791356
		(s1,h1) : 0.00556605379862
		(s2,s1) : 0.0556605379862
		(s2,s5) : 0.107456363398
		(s2,s6) : 0.0981324988857
		(s2,s12) : 0.479952113924
		(s2,h2) : 0.00343832294109
		(s3,s6) : 0.0422577238221
		(s3,s9) : 0.180253468592
		(s3,h3) : 0.0179310811984
		(s4,s7) : 0.148227911184
		(s4,s10) : 0.0782938946608
		(s4,s11) : 0.123430213281
		(s4,h4) : 0.00463236892918
		(s5,s2) : 0.392044248453
		(s5,s7) : 0.243907143504
		(s5,s8) : 0.280585800045
		(s5,h5) : 0.00151987771614
		(s6,s2) : 0.252136176001
		(s6,s3) : 0.299295079301
		(s6,s7) : 0.149965620028
		(s6,h6) : 0.0075580501532
		(s7,s4) : 0.194446809909
		(s7,s5) : 0.0922177263493
		(s7,s6) : 0.28463618665
		(s7,h7) : 0.00650537825229
		(s8,s5) : 0.0835295206698
		(s8,s10) : 0.187509544714
		(s8,h8) : 0.015004190162
		(s9,s3) : 0.0998640828925
		(s9,s12) : 0.197454465298
		(s9,h9) : 0.00229123863011
		(s10,s4) : 0.0815734391923
		(s10,s8) : 0.123772041138
		(s10,s11) : 0.136490312303
		(s10,h10) : 0.00667311800829
		(s11,s4) : 0.0930801552834
		(s11,s10) : 0.0918572660065
		(s11,h11) : 0.019776511123
		(s12,s2) : 0.0769249125973
		(s12,s9) : 0.089466424048
		(s12,h12) : 0.0598835580324
		(h1,s1) : 0.00416896791356
		(h2,s2) : 0.00127897274182
		(h3,s3) : 0.000266284220467
		(h4,s4) : 0.00271753040325
		(h5,s5) : 0.0648532358746
		(h6,s6) : 0.0351950967504
		(h7,s7) : 0.00942538307157
		(h8,s8) : 0.00167231258214
		(h9,s9) : 0.00505110418519
		(h10,s10) : 0.00509062673346
		(h11,s11) : 0.0122782006936
		(h12,s12) : 0.0087820337748
raeke	13	
		(s1,s2) : 0.0424261975165
		(s1,h1) : 0.00571323363073
		(s2,s1) : 0.0571323363073
		(s2,s5) : 0.110384338096
		(s2,s6) : 0.101439973114
		(s2,s12) : 0.491241477728
		(s2,h2) : 0.00351748464562
		(s3,s6) : 0.0434595541324
		(s3,s9) : 0.182172063945
		(s3,h3) : 0.0183993958124
		(s4,s7) : 0.153711770856
		(s4,s10) : 0.0755549617031
		(s4,s11) : 0.124214560305
		(s4,h4) : 0.00475226148682
		(s5,s2) : 0.399503235734
		(s5,s7) : 0.252168423249
		(s5,s8) : 0.28236344837
		(s5,h5) : 0.00156298297061
		(s6,s2) : 0.257025405745
		(s6,s3) : 0.304312477139
		(s6,s7) : 0.154001756254
		(s6,h6) : 0.00776356323384
		(s7,s4) : 0.192997154078
		(s7,s5) : 0.0934245909913
		(s7,s6) : 0.289792603115
		(s7,h7) : 0.00787845863339
		(s8,s5) : 0.0858026746606
		(s8,s10) : 0.18669752733
		(s8,h8) : 0.0153949308477
		(s9,s3) : 0.102604166962
		(s9,s12) : 0.202484314582
		(s9,h9) : 0.00181776829346
		(s10,s4) : 0.0848001106508
		(s10,s8) : 0.127097686835
		(s10,s11) : 0.140347088964
		(s10,h10) : 0.00530328588834
		(s11,s4) : 0.0955725764255
		(s11,s10) : 0.0906905492689
		(s11,h11) : 0.0202934168718
		(s12,s2) : 0.0784174989071
		(s12,s9) : 0.089476597887
		(s12,h12) : 0.0614817025654
		(h1,s1) : 0.00424261975165
		(h2,s2) : 0.00180006337998
		(h3,s3) : 0.000270893210021
		(h4,s4) : 0.00276340665776
		(h5,s5) : 0.0660053333312
		(h6,s6) : 0.0358283141114
		(h7,s7) : 0.00951169841598
		(h8,s8) : 0.00169883752626
		(h9,s9) : 0.00516175026471
		(h10,s10) : 0.00523347070307
		(h11,s11) : 0.0124635645144
		(h12,s12) : 0.00889853301378
raeke	14	
		(s1,s2) : 0.0432740877708
		(s1,h1) : 0.00574696149134
		(s2,s1) : 0.0574696149134
		(s2,s5) : 0.114464261209
		(s2,s6) : 0.10334953359
		(s2,s12) : 0.496248099372
		(s2,h2) : 0.00353824998438
		(s3,s6) : 0.0444803427735
		(s3,s9) : 0.186032062454
		(s3,h3) : 0.018508015956
		(s4,s7) : 0.155671235941
		(s4,s10) : 0.0808523028381
		(s4,s11) : 0.127470225301
		(s4,h4) : 0.00478031628439
		(s5,s2) : 0.404065888936
		(s5,s7) : 0.257048520978
		(s5,s8) : 0.291065212613
		(s5,h5) : 0.00173060518985
		(s6,s2) : 0.260804334371
		(s6,s3) : 0.30887647241
		(s6,s7) : 0.158845934022
		(s6,h6) : 0.00780939513844
		(s7,s4) : 0.200715220322
		(s7,s5) : 0.0955813297412
		(s7,s6) : 0.293154014315
		(s7,h7) : 0.00792496881867
		(s8,s5) : 0.0870013936811
		(s8,s10) : 0.195016779904
		(s8,h8) : 0.015485814245
		(s9,s3) : 0.103949198523
		(s9,s12) : 0.203934797992
		(s9,h9) : 0.00235451918979
		(s10,s4) : 0.0857083911785
		(s10,s8) : 0.128432622879
		(s10,s11) : 0.141329481738
		(s10,h10) : 0.00685562057648
		(s11,s4) : 0.0971369551281
		(s11,s10) : 0.0952689982438
		(s11,h11) : 0.0204132182978
		(s12,s2) : 0.0804131382784
		(s12,s9) : 0.0929931533839
		(s12,h12) : 0.0618446574923
		(h1,s1) : 0.00432740877708
		(h2,s2) : 0.00183565595715
		(h3,s3) : 0.000276689385484
		(h4,s4) : 0.00282363602963
		(h5,s5) : 0.0672438689794
		(h6,s6) : 0.0365636801508
		(h7,s7) : 0.00971345616233
		(h8,s8) : 0.00173784805435
		(h9,s9) : 0.00524039725753
		(h10,s10) : 0.0052888620574
		(h11,s11) : 0.0127738429311
		(h12,s12) : 0.00916699692215
raeke	15	
		(s1,s2) : 0.0390839495829
		(s1,h1) : 0.00512776868643
		(s2,s1) : 0.0512776868643
		(s2,s5) : 0.102904347699
		(s2,s6) : 0.092016376817
		(s2,s12) : 0.442301136168
		(s2,h2) : 0.00316547802159
		(s3,s6) : 0.0400174401731
		(s3,s9) : 0.165853264643
		(s3,h3) : 0.0165172480736
		(s4,s7) : 0.136476292231
		(s4,s10) : 0.0720546899764
		(s4,s11) : 0.114177527
		(s4,h4) : 0.00498264081365
		(s5,s2) : 0.361049707935
		(s5,s7) : 0.232573299276
		(s5,s8) : 0.263534259297
		(s5,h5) : 0.00143376752287
		(s6,s2) : 0.234255951823
		(s6,s3) : 0.275559453285
		(s6,s7) : 0.143829100198
		(s6,h6) : 0.00694629816466
		(s7,s4) : 0.183265082836
		(s7,s5) : 0.0843737744792
		(s7,s6) : 0.260647009158
		(s7,h7) : 0.0070741159062
		(s8,s5) : 0.0759665345056
		(s8,s10) : 0.177647454256
		(s8,h8) : 0.0138095698249
		(s9,s3) : 0.0932905490051
		(s9,s12) : 0.182146717529
		(s9,h9) : 0.00210059443062
		(s10,s4) : 0.0785832115338
		(s10,s8) : 0.11246678677
		(s10,s11) : 0.127709480496
		(s10,h10) : 0.00610838834509
		(s11,s4) : 0.0852986694417
		(s11,s10) : 0.08231863483
		(s11,h11) : 0.0183035149236
		(s12,s2) : 0.0726998514666
		(s12,s9) : 0.0832652177968
		(s12,h12) : 0.0551453892208
		(h1,s1) : 0.00390839495829
		(h2,s2) : 0.0013064866956
		(h3,s3) : 0.000219318326173
		(h4,s4) : 0.00253879535324
		(h5,s5) : 0.0608250285054
		(h6,s6) : 0.0330426660804
		(h7,s7) : 0.008614833383
		(h8,s8) : 0.00157086409438
		(h9,s9) : 0.00473247284003
		(h10,s10) : 0.00478225831879
		(h11,s11) : 0.0108765446012
		(h12,s12) : 0.00829711077742
raeke	16	
		(s1,s2) : 0.0386084296935
		(s1,h1) : 0.00509643154791
		(s2,s1) : 0.0509643154791
		(s2,s5) : 0.100265695102
		(s2,s6) : 0.0909359055955
		(s2,s12) : 0.439601859407
		(s2,h2) : 0.00314617509286
		(s3,s6) : 0.0387515353166
		(s3,s9) : 0.164546382652
		(s3,h3) : 0.0164278140623
		(s4,s7) : 0.135734205616
		(s4,s10) : 0.0715932286086
		(s4,s11) : 0.113456293604
		(s4,h4) : 0.00386791575115
		(s5,s2) : 0.358709025798
		(s5,s7) : 0.22879244561
		(s5,s8) : 0.258099012175
		(s5,h5) : 0.00142443775201
		(s6,s2) : 0.231676761526
		(s6,s3) : 0.274059485907
		(s6,s7) : 0.140269815789
		(s6,h6) : 0.00690186534513
		(s7,s4) : 0.176626706416
		(s7,s5) : 0.0836325312152
		(s7,s6) : 0.259205588505
		(s7,h7) : 0.00703071471523
		(s8,s5) : 0.075407799468
		(s8,s10) : 0.172639260474
		(s8,h8) : 0.0137262942268
		(s9,s3) : 0.0922886476274
		(s9,s12) : 0.180610188825
		(s9,h9) : 0.00208748231568
		(s10,s4) : 0.0747205695712
		(s10,s8) : 0.111716431228
		(s10,s11) : 0.125648965604
		(s10,h10) : 0.00607132929875
		(s11,s4) : 0.0828651210017
		(s11,s10) : 0.0814099007567
		(s11,h11) : 0.0181910732069
		(s12,s2) : 0.0713280915378
		(s12,s9) : 0.0824607048069
		(s12,h12) : 0.0548025600399
		(h1,s1) : 0.00386084296935
		(h2,s2) : 0.00129072179568
		(h3,s3) : 0.000122792505743
		(h4,s4) : 0.002525048835
		(h5,s5) : 0.0600538835318
		(h6,s6) : 0.0326131687256
		(h7,s7) : 0.00849755062749
		(h8,s8) : 0.00154945588079
		(h9,s9) : 0.00467665721501
		(h10,s10) : 0.00471568695505
		(h11,s11) : 0.010708049462
		(h12,s12) : 0.00816023485128
raeke	17	
		(s1,s2) : 0.0446995020675
		(s1,h1) : 0.00589703789768
		(s2,s1) : 0.0589703789768
		(s2,s5) : 0.116079315635
		(s2,s6) : 0.105237330887
		(s2,s12) : 0.508645253808
		(s2,h2) : 0.00364045315856
		(s3,s6) : 0.0448646000164
		(s3,s9) : 0.19037984855
		(s3,h3) : 0.0190088014442
		(s4,s7) : 0.156751873095
		(s4,s10) : 0.0828881592854
		(s4,s11) : 0.131305829092
		(s4,h4) : 0.00447501999466
		(s5,s2) : 0.414952720894
		(s5,s7) : 0.264850377083
		(s5,s8) : 0.298795029007
		(s5,h5) : 0.0016474276292
		(s6,s2) : 0.268161092634
		(s6,s3) : 0.317088363298
		(s6,s7) : 0.162394888342
		(s6,h6) : 0.00798463544323
		(s7,s4) : 0.204484887786
		(s7,s5) : 0.0967425978979
		(s7,s6) : 0.299804801181
		(s7,h7) : 0.00813465483089
		(s8,s5) : 0.0869674356575
		(s8,s10) : 0.199875753604
		(s8,h8) : 0.0158809519161
		(s9,s3) : 0.106822450628
		(s9,s12) : 0.208985545383
		(s9,h9) : 0.00241546607774
		(s10,s4) : 0.0861815580613
		(s10,s8) : 0.128918616135
		(s10,s11) : 0.145208480805
		(s10,h10) : 0.00702917468274
		(s11,s4) : 0.0957954751221
		(s11,s10) : 0.0942535621382
		(s11,h11) : 0.0210439358832
		(s12,s2) : 0.0825799655987
		(s12,s9) : 0.0954380915252
		(s12,h12) : 0.0634089113549
		(h1,s1) : 0.00446995020675
		(h2,s2) : 0.00149435296985
		(h3,s3) : 0.000142164908221
		(h4,s4) : 0.00292341404495
		(h5,s5) : 0.0695283054086
		(h6,s6) : 0.0377583966621
		(h7,s7) : 0.00983816966544
		(h8,s8) : 0.00179390632813
		(h9,s9) : 0.00541447167137
		(h10,s10) : 0.00535829268006
		(h11,s11) : 0.0123974086194
		(h12,s12) : 0.00944763714817
raeke	18	
		(s1,s2) : 0.0457869590702
		(s1,h1) : 0.00606261169709
		(s2,s1) : 0.0606261169709
		(s2,s5) : 0.118627812277
		(s2,s6) : 0.107494933326
		(s2,s12) : 0.521715423414
		(s2,h2) : 0.00374273222258
		(s3,s6) : 0.0456206165338
		(s3,s9) : 0.194035247767
		(s3,h3) : 0.0195408745627
		(s4,s7) : 0.160764664939
		(s4,s10) : 0.0820677418871
		(s4,s11) : 0.133353660433
		(s4,h4) : 0.00460238253601
		(s5,s2) : 0.425289035153
		(s5,s7) : 0.270165445669
		(s5,s8) : 0.302548314401
		(s5,h5) : 0.00202030915489
		(s6,s2) : 0.27511729153
		(s6,s3) : 0.324354100427
		(s6,s7) : 0.165488890262
		(s6,h6) : 0.00820626137245
		(s7,s4) : 0.206112067837
		(s7,s5) : 0.100090020362
		(s7,s6) : 0.307311018327
		(s7,h7) : 0.00836272812889
		(s8,s5) : 0.0898250067317
		(s8,s10) : 0.200729995366
		(s8,h8) : 0.0163274730907
		(s9,s3) : 0.109255592783
		(s9,s12) : 0.214375589201
		(s9,h9) : 0.00213005114704
		(s10,s4) : 0.0885168146798
		(s10,s8) : 0.132929357219
		(s10,s11) : 0.149262982991
		(s10,h10) : 0.00620214086638
		(s11,s4) : 0.0982449783569
		(s11,s10) : 0.0947177014203
		(s11,h11) : 0.0216324632122
		(s12,s2) : 0.0843902026947
		(s12,s9) : 0.096348842824
		(s12,h12) : 0.0651787448484
		(h1,s1) : 0.00457869590702
		(h2,s2) : 0.00153081197649
		(h3,s3) : 0.000145491671842
		(h4,s4) : 0.0029336031746
		(h5,s5) : 0.0709663047402
		(h6,s6) : 0.0386596327755
		(h7,s7) : 0.0100721386946
		(h8,s8) : 0.0018352061384
		(h9,s9) : 0.00545476028632
		(h10,s10) : 0.00552151248801
		(h11,s11) : 0.0126670668475
		(h12,s12) : 0.00964354813882
raeke	19	
		(s1,s2) : 0.0454389355261
		(s1,h1) : 0.00628250069139
		(s2,s1) : 0.0628250069139
		(s2,s5) : 0.120356829786
		(s2,s6) : 0.109166959315
		(s2,s12) : 0.539657271434
		(s2,h2) : 0.0038746655137
		(s3,s6) : 0.0463135605857
		(s3,s9) : 0.200821095415
		(s3,h3) : 0.0202312510242
		(s4,s7) : 0.163286320525
		(s4,s10) : 0.0848620361636
		(s4,s11) : 0.138036559343
		(s4,h4) : 0.00476530645872
		(s5,s2) : 0.439385669382
		(s5,s7) : 0.273551540171
		(s5,s8) : 0.31142828192
		(s5,h5) : 0.0020902881879
		(s6,s2) : 0.283990463626
		(s6,s3) : 0.33575679671
		(s6,s7) : 0.167652912351
		(s6,h6) : 0.00832287628108
		(s7,s4) : 0.213387555117
		(s7,s5) : 0.103629148397
		(s7,s6) : 0.317633645773
		(s7,h7) : 0.00740738654764
		(s8,s5) : 0.0922338260311
		(s8,s10) : 0.205959177231
		(s8,h8) : 0.0169046725424
		(s9,s3) : 0.112196824283
		(s9,s12) : 0.221725137651
		(s9,h9) : 0.00220518661329
		(s10,s4) : 0.089901208463
		(s10,s8) : 0.136966527803
		(s10,s11) : 0.153935791813
		(s10,h10) : 0.00642147595462
		(s11,s4) : 0.100427085777
		(s11,s10) : 0.0974770201503
		(s11,h11) : 0.0223966807167
		(s12,s2) : 0.0862019650755
		(s12,s9) : 0.0990617802015
		(s12,h12) : 0.0674701252972
		(h1,s1) : 0.00454389355261
		(h2,s2) : 0.00157356889754
		(h3,s3) : 0.000149354524935
		(h4,s4) : 0.00301221312621
		(h5,s5) : 0.0729048569138
		(h6,s6) : 0.0397514769825
		(h7,s7) : 0.0104233441716
		(h8,s8) : 0.00188449189635
		(h9,s9) : 0.00560909524504
		(h10,s10) : 0.00567200540807
		(h11,s11) : 0.0129898561938
		(h12,s12) : 0.00985825891635
raeke	20	
		(s1,s2) : 0.050482436637
		(s1,h1) : 0.0063716026657
		(s2,s1) : 0.063716026657
		(s2,s5) : 0.123240465234
		(s2,s6) : 0.111893980124
		(s2,s12) : 0.549212081684
		(s2,h2) : 0.0039399838101
		(s3,s6) : 0.0474707050269
		(s3,s9) : 0.20425678205
		(s3,h3) : 0.0205601064659
		(s4,s7) : 0.165718901002
		(s4,s10) : 0.086194536111
		(s4,s11) : 0.140372986208
		(s4,h4) : 0.00484373438092
		(s5,s2) : 0.445474237519
		(s5,s7) : 0.277559536444
		(s5,s8) : 0.316717061537
		(s5,h5) : 0.00212939826439
		(s6,s2) : 0.288072623243
		(s6,s3) : 0.341084860464
		(s6,s7) : 0.170696794949
		(s6,h6) : 0.00847013597344
		(s7,s4) : 0.21696539152
		(s7,s5) : 0.105174713043
		(s7,s6) : 0.322197907176
		(s7,h7) : 0.00753071362591
		(s8,s5) : 0.093533822787
		(s8,s10) : 0.209444756419
		(s8,h8) : 0.0171844946911
		(s9,s3) : 0.114078547938
		(s9,s12) : 0.225414074533
		(s9,h9) : 0.00224240748388
		(s10,s4) : 0.0913353281983
		(s10,s8) : 0.139001837853
		(s10,s11) : 0.156425286095
		(s10,h10) : 0.00652768466572
		(s11,s4) : 0.101885793572
		(s11,s10) : 0.0988982752633
		(s11,h11) : 0.0227702938399
		(s12,s2) : 0.0874805469407
		(s12,s9) : 0.100795955728
		(s12,h12) : 0.0686290840421
		(h1,s1) : 0.0050482436637
		(h2,s2) : 0.00159525474612
		(h3,s3) : 0.000216514333482
		(h4,s4) : 0.00305372538397
		(h5,s5) : 0.0739095817079
